region,technology,spore,capacity_twh
Austria,hydro_reservoir,81,3.1836157366070497
Austria,hydro_reservoir,82,3.1836157366070497
Austria,hydro_reservoir,83,3.1836157366070497
Austria,hydro_reservoir,84,3.1836157366070497
Austria,hydro_reservoir,85,3.1836157366070497
Austria,hydro_reservoir,86,3.1836157366070497
Austria,hydro_reservoir,87,3.1836157366070497
Austria,hydro_reservoir,88,3.1836157366070497
Austria,hydro_reservoir,89,3.1836157366070497
Austria,hydro_reservoir,90,3.1836157366070497
Austria,hydro_reservoir,91,3.1836157366070497
Austria,hydro_reservoir,92,3.1836157366070497
Austria,hydro_reservoir,93,3.1836157366070497
Austria,hydro_reservoir,94,3.1836157366070497
Austria,hydro_reservoir,95,3.1836157366070497
Austria,hydro_reservoir,96,3.1836157366070497
Austria,hydro_reservoir,97,3.1836157366070497
Austria,hydro_reservoir,98,3.1836157366070497
Austria,hydro_reservoir,99,3.1836157366070497
Austria,hydro_reservoir,100,3.1836157366070497
Austria,hydro_reservoir,101,3.1836157366070497
Austria,hydro_reservoir,102,3.1836157366070497
Austria,hydro_reservoir,103,3.1836157366070497
Austria,hydro_reservoir,104,3.1836157366070497
Austria,hydro_reservoir,105,3.1836157366070497
Austria,hydro_reservoir,106,3.1836157366070497
Austria,hydro_reservoir,107,3.1836157366070497
Austria,hydro_reservoir,108,3.1836157366070497
Austria,hydro_reservoir,109,3.1836157366070497
Austria,hydro_reservoir,110,3.1836157366070497
Austria,hydro_reservoir,111,3.1836157366070497
Austria,hydro_reservoir,112,3.1836157366070497
Austria,hydro_reservoir,113,3.1836157366070497
Austria,hydro_reservoir,114,3.1836157366070497
Austria,hydro_reservoir,115,3.1836157366070497
Austria,hydro_reservoir,116,3.1836157366070497
Austria,hydro_reservoir,117,3.1836157366070497
Austria,hydro_reservoir,118,3.1836157366070497
Austria,hydro_reservoir,119,3.1836157366070497
Austria,hydro_reservoir,120,3.1836157366070497
Austria,hydro_reservoir,121,3.1836157366070497
Austria,hydro_reservoir,122,3.1836157366070497
Austria,hydro_reservoir,123,3.1836157366070497
Austria,hydro_reservoir,124,3.1836157366070497
Austria,hydro_reservoir,125,3.1836157366070497
Austria,hydro_reservoir,126,3.1836157366070497
Austria,hydro_reservoir,127,3.1836157366070497
Austria,hydro_reservoir,128,3.1836157366070497
Austria,hydro_reservoir,129,3.1836157366070497
Austria,hydro_reservoir,130,3.1836157366070497
Austria,hydro_reservoir,131,3.1836157366070497
Austria,hydro_reservoir,132,3.1836157366070497
Austria,hydro_reservoir,133,3.1836157366070497
Austria,hydro_reservoir,134,3.1836157366070497
Austria,hydro_reservoir,135,3.1836157366070497
Austria,hydro_reservoir,136,3.1836157366070497
Austria,hydro_reservoir,137,3.1836157366070497
Austria,hydro_reservoir,138,3.1836157366070497
Austria,hydro_reservoir,139,3.1836157366070497
Austria,hydro_reservoir,140,3.1836157366070497
Austria,hydro_reservoir,141,3.1836157366070497
Austria,hydro_reservoir,142,3.1836157366070497
Austria,hydro_reservoir,143,3.1836157366070497
Austria,hydro_reservoir,144,3.1836157366070497
Austria,hydro_reservoir,145,3.1836157366070497
Austria,hydro_reservoir,146,3.1836157366070497
Austria,hydro_reservoir,147,3.1836157366070497
Austria,hydro_reservoir,148,3.1836157366070497
Austria,hydro_reservoir,149,3.1836157366070497
Austria,hydro_reservoir,150,3.1836157366070497
Austria,hydro_reservoir,151,3.1836157366070497
Austria,hydro_reservoir,152,3.1836157366070497
Austria,hydro_reservoir,153,3.1836157366070497
Austria,hydro_reservoir,154,3.1836157366070497
Austria,hydro_reservoir,155,3.1836157366070497
Austria,hydro_reservoir,156,3.1836157366070497
Austria,hydro_reservoir,157,3.1836157366070497
Austria,hydro_reservoir,158,3.1836157366070497
Austria,hydro_reservoir,159,3.1836157366070497
Austria,hydro_reservoir,160,3.1836157366070497
Austria,hydro_reservoir,161,3.1836157366070497
Austria,hydro_reservoir,162,3.1836157366070497
Austria,hydro_reservoir,163,3.1836157366070497
Austria,hydro_reservoir,164,3.1836157366070497
Austria,hydro_reservoir,165,3.1836157366070497
Austria,hydro_reservoir,166,3.1836157366070497
Austria,hydro_reservoir,167,3.1836157366070497
Austria,hydro_reservoir,168,3.1836157366070497
Austria,hydro_reservoir,169,3.1836157366070497
Austria,hydro_reservoir,170,3.1836157366070497
Austria,hydro_reservoir,171,3.1836157366070497
Austria,hydro_reservoir,172,3.1836157366070497
Austria,hydro_reservoir,173,3.1836157366070497
Austria,hydro_reservoir,174,3.1836157366070497
Austria,hydro_reservoir,175,3.1836157366070497
Austria,hydro_reservoir,176,3.1836157366070497
Austria,hydro_reservoir,177,3.1836157366070497
Austria,hydro_reservoir,178,3.1836157366070497
Austria,hydro_reservoir,179,3.1836157366070497
Austria,hydro_reservoir,180,3.1836157366070497
Austria,hydro_reservoir,181,3.1836157366070497
Austria,hydro_reservoir,182,3.1836157366070497
Austria,hydro_reservoir,183,3.1836157366070497
Austria,hydro_reservoir,184,3.1836157366070497
Austria,hydro_reservoir,185,3.1836157366070497
Austria,hydro_reservoir,186,3.1836157366070497
Austria,hydro_reservoir,187,3.1836157366070497
Austria,hydro_reservoir,188,3.1836157366070497
Austria,hydro_reservoir,189,3.1836157366070497
Austria,pumped_hydro,0,0.7010174418604651
Austria,pumped_hydro,1,0.7010174418604651
Austria,pumped_hydro,2,0.7010174418604651
Austria,pumped_hydro,3,0.7010174418604651
Austria,pumped_hydro,4,0.7010174418604651
Austria,pumped_hydro,5,0.7010174418604651
Austria,pumped_hydro,6,0.7010174418604651
Austria,pumped_hydro,7,0.7010174418604651
Austria,pumped_hydro,8,0.7010174418604651
Austria,pumped_hydro,9,0.7010174418604651
Austria,pumped_hydro,10,0.7010174418604651
Austria,pumped_hydro,11,0.7010174418604651
Austria,pumped_hydro,12,0.7010174418604651
Austria,pumped_hydro,13,0.7010174418604651
Austria,pumped_hydro,14,0.7010174418604651
Austria,pumped_hydro,15,0.7010174418604651
Austria,pumped_hydro,16,0.7010174418604651
Austria,pumped_hydro,17,0.7010174418604651
Austria,pumped_hydro,18,0.7010174418604651
Austria,pumped_hydro,19,0.7010174418604651
Austria,pumped_hydro,20,0.7010174418604651
Austria,pumped_hydro,21,0.7010174418604651
Austria,pumped_hydro,22,0.7010174418604651
Austria,pumped_hydro,23,0.7010174418604651
Austria,pumped_hydro,24,0.7010174418604651
Austria,pumped_hydro,25,0.7010174418604651
Austria,pumped_hydro,26,0.7010174418604651
Austria,pumped_hydro,27,0.7010174418604651
Austria,pumped_hydro,28,0.7010174418604651
Austria,pumped_hydro,29,0.7010174418604651
Austria,pumped_hydro,30,0.7010174418604651
Austria,pumped_hydro,31,0.7010174418604651
Austria,pumped_hydro,32,0.7010174418604651
Austria,pumped_hydro,33,0.7010174418604651
Austria,pumped_hydro,34,0.7010174418604651
Austria,pumped_hydro,35,0.7010174418604651
Austria,pumped_hydro,36,0.7010174418604651
Austria,pumped_hydro,37,0.7010174418604651
Austria,pumped_hydro,38,0.7010174418604651
Austria,pumped_hydro,39,0.7010174418604651
Austria,pumped_hydro,40,0.7010174418604651
Austria,pumped_hydro,41,0.7010174418604651
Austria,pumped_hydro,42,0.7010174418604651
Austria,pumped_hydro,43,0.7010174418604651
Austria,pumped_hydro,44,0.7010174418604651
Austria,pumped_hydro,45,0.7010174418604651
Austria,pumped_hydro,46,0.7010174418604651
Austria,pumped_hydro,47,0.7010174418604651
Austria,pumped_hydro,48,0.7010174418604651
Austria,pumped_hydro,49,0.7010174418604651
Austria,pumped_hydro,50,0.7010174418604651
Austria,pumped_hydro,51,0.7010174418604651
Austria,pumped_hydro,52,0.7010174418604651
Austria,pumped_hydro,53,0.7010174418604651
Austria,pumped_hydro,54,0.7010174418604651
Austria,pumped_hydro,55,0.7010174418604651
Austria,pumped_hydro,56,0.7010174418604651
Austria,pumped_hydro,57,0.7010174418604651
Austria,pumped_hydro,58,0.7010174418604651
Austria,pumped_hydro,59,0.7010174418604651
Austria,pumped_hydro,60,0.7010174418604651
Austria,pumped_hydro,61,0.7010174418604651
Austria,pumped_hydro,62,0.7010174418604651
Austria,pumped_hydro,63,0.7010174418604651
Austria,pumped_hydro,64,0.7010174418604651
Austria,pumped_hydro,65,0.7010174418604651
Austria,pumped_hydro,66,0.7010174418604651
Austria,pumped_hydro,67,0.7010174418604651
Austria,pumped_hydro,68,0.7010174418604651
Austria,pumped_hydro,69,0.7010174418604651
Austria,pumped_hydro,70,0.7010174418604651
Austria,pumped_hydro,71,0.7010174418604651
Austria,pumped_hydro,72,0.7010174418604651
Austria,pumped_hydro,73,0.7010174418604651
Austria,pumped_hydro,74,0.7010174418604651
Austria,pumped_hydro,75,0.7010174418604651
Austria,pumped_hydro,76,0.7010174418604651
Austria,pumped_hydro,77,0.7010174418604651
Austria,pumped_hydro,78,0.7010174418604651
Austria,pumped_hydro,79,0.7010174418604651
Austria,pumped_hydro,80,0.7010174418604651
Austria,pumped_hydro,81,0.7010174418604651
Austria,pumped_hydro,82,0.7010174418604651
Austria,pumped_hydro,83,0.7010174418604651
Austria,pumped_hydro,84,0.7010174418604651
Austria,pumped_hydro,85,0.7010174418604651
Austria,pumped_hydro,86,0.7010174418604651
Austria,pumped_hydro,87,0.7010174418604651
Austria,pumped_hydro,88,0.7010174418604651
Austria,pumped_hydro,89,0.7010174418604651
Austria,pumped_hydro,90,0.7010174418604651
Austria,pumped_hydro,91,0.7010174418604651
Austria,pumped_hydro,92,0.7010174418604651
Austria,pumped_hydro,93,0.7010174418604651
Austria,pumped_hydro,94,0.7010174418604651
Austria,pumped_hydro,95,0.7010174418604651
Austria,pumped_hydro,96,0.7010174418604651
Austria,pumped_hydro,97,0.7010174418604651
Austria,pumped_hydro,98,0.7010174418604651
Austria,pumped_hydro,99,0.7010174418604651
Austria,pumped_hydro,100,0.7010174418604651
Austria,pumped_hydro,101,0.7010174418604651
Austria,pumped_hydro,102,0.7010174418604651
Austria,pumped_hydro,103,0.7010174418604651
Austria,pumped_hydro,104,0.7010174418604651
Austria,pumped_hydro,105,0.7010174418604651
Austria,pumped_hydro,106,0.7010174418604651
Austria,pumped_hydro,107,0.7010174418604651
Austria,pumped_hydro,108,0.7010174418604651
Austria,pumped_hydro,109,0.7010174418604651
Austria,pumped_hydro,110,0.7010174418604651
Austria,pumped_hydro,111,0.7010174418604651
Austria,pumped_hydro,112,0.7010174418604651
Austria,pumped_hydro,113,0.7010174418604651
Austria,pumped_hydro,114,0.7010174418604651
Austria,pumped_hydro,115,0.7010174418604651
Austria,pumped_hydro,116,0.7010174418604651
Austria,pumped_hydro,117,0.7010174418604651
Austria,pumped_hydro,118,0.7010174418604651
Austria,pumped_hydro,119,0.7010174418604651
Austria,pumped_hydro,120,0.7010174418604651
Austria,pumped_hydro,121,0.7010174418604651
Austria,pumped_hydro,122,0.7010174418604651
Austria,pumped_hydro,123,0.7010174418604651
Austria,pumped_hydro,124,0.7010174418604651
Austria,pumped_hydro,125,0.7010174418604651
Austria,pumped_hydro,126,0.7010174418604651
Austria,pumped_hydro,127,0.7010174418604651
Austria,pumped_hydro,128,0.7010174418604651
Austria,pumped_hydro,129,0.7010174418604651
Austria,pumped_hydro,130,0.7010174418604651
Austria,pumped_hydro,131,0.7010174418604651
Austria,pumped_hydro,132,0.7010174418604651
Austria,pumped_hydro,133,0.7010174418604651
Austria,pumped_hydro,134,0.7010174418604651
Austria,pumped_hydro,135,0.7010174418604651
Austria,pumped_hydro,136,0.7010174418604651
Austria,pumped_hydro,137,0.7010174418604651
Austria,pumped_hydro,138,0.7010174418604651
Austria,pumped_hydro,139,0.7010174418604651
Austria,pumped_hydro,140,0.7010174418604651
Austria,pumped_hydro,141,0.7010174418604651
Austria,pumped_hydro,142,0.7010174418604651
Austria,pumped_hydro,143,0.7010174418604651
Austria,pumped_hydro,144,0.7010174418604651
Austria,pumped_hydro,145,0.7010174418604651
Austria,pumped_hydro,146,0.7010174418604651
Austria,pumped_hydro,147,0.7010174418604651
Austria,pumped_hydro,148,0.7010174418604651
Austria,pumped_hydro,149,0.7010174418604651
Austria,pumped_hydro,150,0.7010174418604651
Austria,pumped_hydro,151,0.7010174418604651
Austria,pumped_hydro,152,0.7010174418604651
Austria,pumped_hydro,153,0.7010174418604651
Austria,pumped_hydro,154,0.7010174418604651
Austria,pumped_hydro,155,0.7010174418604651
Austria,pumped_hydro,156,0.7010174418604651
Austria,pumped_hydro,157,0.7010174418604651
Austria,pumped_hydro,158,0.7010174418604651
Austria,pumped_hydro,159,0.7010174418604651
Austria,pumped_hydro,160,0.7010174418604651
Austria,pumped_hydro,161,0.7010174418604651
Austria,pumped_hydro,162,0.7010174418604651
Austria,pumped_hydro,163,0.7010174418604651
Austria,pumped_hydro,164,0.7010174418604651
Austria,pumped_hydro,165,0.7010174418604651
Austria,pumped_hydro,166,0.7010174418604651
Austria,pumped_hydro,167,0.7010174418604651
Austria,pumped_hydro,168,0.7010174418604651
Austria,pumped_hydro,169,0.7010174418604651
Austria,pumped_hydro,170,0.7010174418604651
Austria,pumped_hydro,171,0.7010174418604651
Austria,pumped_hydro,172,0.7010174418604651
Austria,pumped_hydro,173,0.7010174418604651
Austria,pumped_hydro,174,0.7010174418604651
Austria,pumped_hydro,175,0.7010174418604651
Austria,pumped_hydro,176,0.7010174418604651
Austria,pumped_hydro,177,0.7010174418604651
Austria,pumped_hydro,178,0.7010174418604651
Austria,pumped_hydro,179,0.7010174418604651
Austria,pumped_hydro,180,0.7010174418604651
Austria,pumped_hydro,181,0.7010174418604651
Austria,pumped_hydro,182,0.7010174418604651
Austria,pumped_hydro,183,0.7010174418604651
Austria,pumped_hydro,184,0.7010174418604651
Austria,pumped_hydro,185,0.7010174418604651
Austria,pumped_hydro,186,0.7010174418604651
Austria,pumped_hydro,187,0.7010174418604651
Austria,pumped_hydro,188,0.7010174418604651
Austria,pumped_hydro,189,0.7010174418604651
Belgium,battery,0,0.0003067574124913
Belgium,battery,1,0.0004880247879306
Belgium,battery,2,8.528412049751672e-07
Belgium,battery,3,1.8315925808455826e-07
Belgium,battery,4,5.758968377653865e-07
Belgium,battery,5,2.591647999245275e-06
Belgium,battery,6,1.774690841538053e-07
Belgium,battery,7,1.3453093739582793e-07
Belgium,battery,8,1.1285114080769872e-06
Belgium,battery,9,1.978694967225448e-07
Belgium,battery,10,1.7745564048698845e-07
Belgium,battery,11,0.0017220956563428
Belgium,battery,12,2.5399247439890475e-05
Belgium,battery,13,0.0017220956563428
Belgium,battery,14,0.0017220956563428
Belgium,battery,15,0.0017220956563428
Belgium,battery,16,0.0017220956563428
Belgium,battery,17,0.0019522741723687
Belgium,battery,18,0.0003067574124913
Belgium,battery,19,0.0019522741723687
Belgium,battery,20,0.0019522741723687
Belgium,battery,21,0.0019522741723687
Belgium,battery,22,0.0019522741723687
Belgium,battery,23,2.5399247439890475e-05
Belgium,battery,24,7.071444622519239e-06
Belgium,battery,25,7.071444622519239e-06
Belgium,battery,26,7.071444622519239e-06
Belgium,battery,27,7.071444622519239e-06
Belgium,battery,28,7.071444622519239e-06
Belgium,battery,29,1.310559030871176e-05
Belgium,battery,30,1.310559030871176e-05
Belgium,battery,31,2.5399247439890475e-05
Belgium,battery,32,1.310559030871176e-05
Belgium,battery,33,1.310559030871176e-05
Belgium,battery,34,1.310559030871176e-05
Belgium,battery,35,0.0014832882442324
Belgium,battery,36,0.0014832882442324
Belgium,battery,37,2.5399247439890475e-05
Belgium,battery,38,0.0014832882442324
Belgium,battery,39,0.0014832882442324
Belgium,battery,40,0.0014832882442324
Belgium,battery,41,0.0204909877041758
Belgium,battery,42,0.0204909877041758
Belgium,battery,43,2.5399247439890475e-05
Belgium,battery,44,0.0204909877041758
Belgium,battery,45,0.0204909877041758
Belgium,battery,46,0.0204909877041758
Belgium,battery,47,0.0007526807859387
Belgium,battery,48,0.0007526807859387
Belgium,battery,49,2.5399247439890475e-05
Belgium,battery,50,0.0007526807859387
Belgium,battery,51,0.0007526807859387
Belgium,battery,52,0.0007526807859387
Belgium,battery,53,0.0017220956563428
Belgium,battery,54,0.0017220956563428
Belgium,battery,55,2.5399247439890475e-05
Belgium,battery,56,0.0017220956563428
Belgium,battery,57,0.0017220956563428
Belgium,battery,58,0.0017220956563428
Belgium,battery,59,0.0019522741723687
Belgium,battery,60,0.0019522741723687
Belgium,battery,61,0.0003067574124913
Belgium,battery,62,0.0019522741723687
Belgium,battery,63,0.0019522741723687
Belgium,battery,64,0.0019522741723687
Belgium,battery,65,0.0015074678118721
Belgium,battery,66,2.5399247439890475e-05
Belgium,battery,67,0.0015074678118721
Belgium,battery,68,0.0015074678118721
Belgium,battery,69,0.0015074678118721
Belgium,battery,70,0.0015074678118721
Belgium,battery,71,0.0016736145837963
Belgium,battery,72,0.0016736145837963
Belgium,battery,73,2.5399247439890475e-05
Belgium,battery,74,0.0016736145837963
Belgium,battery,75,0.0016736145837963
Belgium,battery,76,0.0016736145837963
Belgium,battery,77,3.8955624399169205e-05
Belgium,battery,78,3.8955624399169205e-05
Belgium,battery,79,2.5399247439890475e-05
Belgium,battery,80,3.8955624399169205e-05
Belgium,battery,81,3.8955624399169205e-05
Belgium,battery,82,3.8955624399169205e-05
Belgium,battery,83,2.5399247439890475e-05
Belgium,battery,84,0.0002658741371723
Belgium,battery,85,0.0002658741371723
Belgium,battery,86,0.0002658741371723
Belgium,battery,87,0.0002658741371723
Belgium,battery,88,0.0002658741371723
Belgium,battery,89,2.5399247439890475e-05
Belgium,battery,90,0.0017974598468928
Belgium,battery,91,0.0017974598468928
