region,technology,spore,scenario_eu,capacity_gw
Albania,Offshore wind,97,2,0.00012551320489
Albania,Offshore wind,98,7,0.3174393397805
Albania,Offshore wind,99,7,0.3174393397805
Albania,Offshore wind,100,7,0.3174393397805
Albania,Offshore wind,101,2,7.970244099172209e-05
Albania,Offshore wind,102,2,7.970244099172209e-05
Albania,Offshore wind,103,2,0.00012551320489
Albania,Offshore wind,104,2,7.970244099172209e-05
Albania,Offshore wind,105,2,7.970244099172209e-05
Albania,Offshore wind,106,2,7.970244099172209e-05
Albania,Offshore wind,107,6,0.0
Albania,Offshore wind,108,6,0.0
Albania,Offshore wind,109,2,0.00012551320489
Albania,Offshore wind,110,6,0.0
Albania,Offshore wind,111,6,0.0
Albania,Offshore wind,112,6,0.0
Albania,Offshore wind,113,9,0.000716910455591
Albania,Offshore wind,114,2,0.00012551320489
Albania,Offshore wind,115,9,0.000716910455591
Albania,Offshore wind,116,9,0.000716910455591
Albania,Offshore wind,117,9,0.000716910455591
Albania,Offshore wind,118,9,0.000716910455591
Albania,Offshore wind,119,0,5.5055673839188495e-05
Albania,Offshore wind,120,0,0.0003309678621706
Albania,Offshore wind,121,3,5.4058259342757125e-05
Albania,Offshore wind,122,0,0.0004417946633006
Albania,Offshore wind,123,0,6.576506388508726e-05
Albania,Offshore wind,124,0,4.142443129630119e-05
Albania,Offshore wind,125,0,0.0007472690950352
Albania,Offshore wind,126,0,4.355882645770782e-05
Albania,Offshore wind,127,3,0.0002672689226724
Albania,Offshore wind,128,3,0.0001963859303302
Albania,Offshore wind,129,4,0.1032429105704
Albania,Offshore wind,130,0,0.0001279415837479
Albania,Offshore wind,131,2,0.0022076028176512
Albania,Offshore wind,132,0,7.149261030612717e-05
Albania,Offshore wind,133,0,0.000733818554649
Albania,Offshore wind,134,0,1.857320084938445e-05
Albania,Offshore wind,135,2,0.0022076028176512
Albania,Offshore wind,136,4,0.1027077076023
Albania,Offshore wind,137,8,5.998919679797438e-05
Albania,Offshore wind,138,8,3.3334233687274185e-05
Albania,Offshore wind,139,8,3.680537405703869e-05
Albania,Offshore wind,140,8,6.569528791654906e-05
Albania,Offshore wind,141,8,4.300123730626832e-05
Albania,Offshore wind,142,8,2.3140502067546177e-05
Albania,Offshore wind,143,8,0.0002705260560455
Albania,Offshore wind,144,8,5.500695635601393e-05
Albania,Offshore wind,145,8,5.541588292982832e-05
Albania,Offshore wind,146,4,0.001618295839748
Albania,Offshore wind,147,4,0.0007365034492171
Albania,Offshore wind,148,2,0.0002194437171572
Albania,Offshore wind,149,4,0.0011215541583233
Albania,Offshore wind,150,4,0.0006276901445214
Albania,Offshore wind,151,4,0.001628296255936
Albania,Offshore wind,152,4,0.0011917198757347
Albania,Offshore wind,153,4,0.0014499813063185
Albania,Offshore wind,154,4,0.0002479088828155
Albania,Offshore wind,155,4,0.0011699450894656
Albania,Offshore wind,156,4,0.0017430987025401
Albania,Offshore wind,157,2,0.0022076028176512
Albania,Offshore wind,158,4,0.1091993368887
Albania,Offshore wind,159,3,0.0001001698036756
Albania,Offshore wind,160,0,5.85418642557753e-05
Albania,Offshore wind,161,0,4.035713781398572e-05
Albania,Offshore wind,162,0,5.9117356184490976e-05
Albania,Offshore wind,163,0,4.715847580089414e-05
Albania,Offshore wind,164,0,2.3269170486761112e-05
Albania,Offshore wind,165,3,4.999601545149473e-05
Albania,Offshore wind,166,3,5.737601414895358e-05
Albania,Offshore wind,167,0,5.596713392387347e-05
Albania,Offshore wind,168,3,0.0003632546989819
Albania,Offshore wind,169,3,8.280784501969477e-05
Albania,Offshore wind,170,3,9.883726972284209e-05
Albania,Offshore wind,171,3,0.0005770863390988
Albania,Offshore wind,172,3,0.0005820971679795
Albania,Offshore wind,173,4,5.226140383900384e-05
Albania,Offshore wind,174,4,2.285381216216281e-05
Albania,Offshore wind,175,3,7.646435120203225e-05
Albania,Offshore wind,176,2,0.0002245224134939
Albania,Offshore wind,177,3,0.0001138912633395
Albania,Offshore wind,178,4,3.773094628896617e-05
Albania,Offshore wind,179,2,0.0022076028176512
Albania,Offshore wind,180,4,0.1096644953283
Albania,Offshore wind,181,8,6.938058872211253e-05
Albania,Offshore wind,182,8,3.7322353927525606e-05
Albania,Offshore wind,183,8,8.399031439065927e-05
Albania,Offshore wind,184,8,0.0006922889233404
Albania,Offshore wind,185,8,3.866692433454695e-05
Albania,Offshore wind,186,8,2.0178079391360123e-05
Albania,Offshore wind,187,8,0.0001856455160107
Albania,Offshore wind,188,8,5.6161303149294255e-05
Albania,Offshore wind,189,8,5.634907613294966e-05
Albania,Onshore wind,0,2,0.0092840724985613
Albania,Onshore wind,1,4,0.4846442132702
Albania,Onshore wind,2,3,0.0013173698131722
Albania,Onshore wind,3,0,0.0001433871939238
Albania,Onshore wind,4,0,0.0003962896552499
Albania,Onshore wind,5,0,0.00379010416961
Albania,Onshore wind,6,0,0.0001486569877552
Albania,Onshore wind,7,0,4.8582165357750696e-05
Albania,Onshore wind,8,3,0.0005872728734909
Albania,Onshore wind,9,3,0.0002133873299159
Albania,Onshore wind,10,0,0.0002447822870765
Albania,Onshore wind,11,7,1.129119998116
Albania,Onshore wind,12,2,0.0008141249241705
Albania,Onshore wind,13,7,1.129119998116
Albania,Onshore wind,14,7,1.129119998116
Albania,Onshore wind,15,7,1.129119998116
Albania,Onshore wind,16,7,1.129119998116
Albania,Onshore wind,17,7,1.4155436055219
Albania,Onshore wind,18,2,0.0092840724985613
Albania,Onshore wind,19,7,1.4155436055219
Albania,Onshore wind,20,7,1.4155436055219
Albania,Onshore wind,21,7,1.4155436055219
Albania,Onshore wind,22,7,1.4155436055219
Albania,Onshore wind,23,2,0.0008141249241705
Albania,Onshore wind,24,2,0.0001372133973297
Albania,Onshore wind,25,2,0.0001372133973297
Albania,Onshore wind,26,2,0.0001372133973297
Albania,Onshore wind,27,2,0.0001372133973297
Albania,Onshore wind,28,2,0.0001372133973297
Albania,Onshore wind,29,1,0.0014395007088243
Albania,Onshore wind,30,1,0.0014395007088243
Albania,Onshore wind,31,2,0.0008141249241705
Albania,Onshore wind,32,1,0.0014395007088243
Albania,Onshore wind,33,1,0.0014395007088243
Albania,Onshore wind,34,1,0.0014395007088243
Albania,Onshore wind,35,7,1.1720028986236
Albania,Onshore wind,36,7,1.1720028986236
Albania,Onshore wind,37,2,0.0008141249241705
Albania,Onshore wind,38,7,1.1720028986236
Albania,Onshore wind,39,7,1.1720028986236
Albania,Onshore wind,40,7,1.1720028986236
Albania,Onshore wind,41,5,0.0018849846818731
Albania,Onshore wind,42,5,0.0018849846818731
Albania,Onshore wind,43,2,0.0008141249241705
Albania,Onshore wind,44,5,0.0018849846818731
Albania,Onshore wind,45,5,0.0018849846818731
Albania,Onshore wind,46,5,0.0018849846818731
Albania,Onshore wind,47,4,0.7309415857445001
Albania,Onshore wind,48,4,0.7309415857445001
Albania,Onshore wind,49,2,0.0008141249241705
Albania,Onshore wind,50,4,0.7309415857445001
Albania,Onshore wind,51,4,0.7309415857445001
Albania,Onshore wind,52,4,0.7309415857445001
Albania,Onshore wind,53,7,1.129119998116
Albania,Onshore wind,54,7,1.129119998116
Albania,Onshore wind,55,2,0.0008141249241705
Albania,Onshore wind,56,7,1.129119998116
Albania,Onshore wind,57,7,1.129119998116
Albania,Onshore wind,58,7,1.129119998116
Albania,Onshore wind,59,7,1.4155436055219
Albania,Onshore wind,60,7,1.4155436055219
Albania,Onshore wind,61,2,0.0092840724985613
Albania,Onshore wind,62,7,1.4155436055219
Albania,Onshore wind,63,7,1.4155436055219
Albania,Onshore wind,64,7,1.4155436055219
Albania,Onshore wind,65,7,0.0
Albania,Onshore wind,66,2,0.0008141249241705
Albania,Onshore wind,67,7,0.0
Albania,Onshore wind,68,7,0.0
Albania,Onshore wind,69,7,0.0
Albania,Onshore wind,70,7,0.0
Albania,Onshore wind,71,7,1.2780630018752
Albania,Onshore wind,72,7,1.2780630018752
Albania,Onshore wind,73,2,0.0008141249241705
Albania,Onshore wind,74,7,1.2780630018752
Albania,Onshore wind,75,7,1.2780630018752
Albania,Onshore wind,76,7,1.2780630018752
Albania,Onshore wind,77,9,0.0044162837212326
Albania,Onshore wind,78,9,0.0044162837212326
Albania,Onshore wind,79,2,0.0008141249241705
Albania,Onshore wind,80,9,0.0044162837212326
Albania,Onshore wind,81,9,0.0044162837212326
Albania,Onshore wind,82,9,0.0044162837212326
Albania,Onshore wind,83,2,0.0008141249241705
Albania,Onshore wind,84,2,8.617856498804355e-05
Albania,Onshore wind,85,2,8.617856498804355e-05
Albania,Onshore wind,86,2,8.617856498804355e-05
Albania,Onshore wind,87,2,8.617856498804355e-05
Albania,Onshore wind,88,2,8.617856498804355e-05
Albania,Onshore wind,89,2,0.0008141249241705
Albania,Onshore wind,90,7,1.1850540571152
Albania,Onshore wind,91,7,1.1850540571152
Albania,Onshore wind,92,7,1.1850540571152
Albania,Onshore wind,93,7,1.1850540571152
Albania,Onshore wind,94,7,1.1850540571152
Albania,Onshore wind,95,7,1.1821383364017
Albania,Onshore wind,96,7,1.1821383364017
Albania,Onshore wind,97,2,0.0008141249241705
Albania,Onshore wind,98,7,1.1821383364017
Albania,Onshore wind,99,7,1.1821383364017
Albania,Onshore wind,100,7,1.1821383364017
Albania,Onshore wind,101,2,0.0003344430887596
Albania,Onshore wind,102,2,0.0003344430887596
Albania,Onshore wind,103,2,0.0008141249241705
Albania,Onshore wind,104,2,0.0003344430887596
Albania,Onshore wind,105,2,0.0003344430887596
Albania,Onshore wind,106,2,0.0003344430887596
Albania,Onshore wind,107,6,0.0
Albania,Onshore wind,108,6,0.0
Albania,Onshore wind,109,2,0.0008141249241705
Albania,Onshore wind,110,6,0.0
Albania,Onshore wind,111,6,0.0
Albania,Onshore wind,112,6,0.0
Albania,Onshore wind,113,9,0.0089560531825926
Albania,Onshore wind,114,2,0.0008141249241705
Albania,Onshore wind,115,9,0.0089560531825926
Albania,Onshore wind,116,9,0.0089560531825926
Albania,Onshore wind,117,9,0.0089560531825926
Albania,Onshore wind,118,9,0.0089560531825926
Albania,Onshore wind,119,0,0.0002447822870765
Albania,Onshore wind,120,0,0.0033466065442066
Albania,Onshore wind,121,3,0.0002133873299159
Albania,Onshore wind,122,0,0.0032180444808318
Albania,Onshore wind,123,0,0.0005397919677205
Albania,Onshore wind,124,0,0.0001486569877552
Albania,Onshore wind,125,0,0.0073858019175167
Albania,Onshore wind,126,0,0.0001433871939238
Albania,Onshore wind,127,3,0.0013173698131722
Albania,Onshore wind,128,3,0.0005872728734909
Albania,Onshore wind,129,4,0.4846442132702
Albania,Onshore wind,130,0,0.0003962896552499
Albania,Onshore wind,131,2,0.0092840724985613
Albania,Onshore wind,132,0,0.0004222889766157
Albania,Onshore wind,133,0,0.00379010416961
Albania,Onshore wind,134,0,4.8582165357750696e-05
Albania,Onshore wind,135,2,0.0092840724985613
Albania,Onshore wind,136,4,0.4735232636673
Albania,Onshore wind,137,8,0.0002877931546217
Albania,Onshore wind,138,8,0.0001087192733982
Albania,Onshore wind,139,8,0.0001131607332077
Albania,Onshore wind,140,8,0.0003454756604485
Albania,Onshore wind,141,8,0.0001548656301906
Albania,Onshore wind,142,8,6.312055830433994e-05
Albania,Onshore wind,143,8,0.000800195327747
Albania,Onshore wind,144,8,0.0002088022107637
Albania,Onshore wind,145,8,0.0002453844989529
Albania,Onshore wind,146,4,0.0112109513848904
Albania,Onshore wind,147,4,0.004058508941072
Albania,Onshore wind,148,2,0.0009101613672739
Albania,Onshore wind,149,4,0.0079567044981076
Albania,Onshore wind,150,4,0.0036756891950428
Albania,Onshore wind,151,4,0.0134894651683248
Albania,Onshore wind,152,4,0.0073202325176915
Albania,Onshore wind,153,4,0.0101511819189839
Albania,Onshore wind,154,4,0.0011299336416549
Albania,Onshore wind,155,4,0.0074371401442128
Albania,Onshore wind,156,4,0.014001358075617
Albania,Onshore wind,157,2,0.0092840724985613
Albania,Onshore wind,158,4,0.5038141230552
Albania,Onshore wind,159,3,0.0004922999966426
Albania,Onshore wind,160,0,0.0001968537301133
Albania,Onshore wind,161,0,0.000123378765567
Albania,Onshore wind,162,0,0.0003154313565758
Albania,Onshore wind,163,0,0.0001681281295978
Albania,Onshore wind,164,0,5.997897296903782e-05
Albania,Onshore wind,165,3,0.0001484173048347
Albania,Onshore wind,166,3,0.0002262675374209
Albania,Onshore wind,167,0,0.0002498764179093
Albania,Onshore wind,168,3,0.001784794209171
Albania,Onshore wind,169,3,0.0003244714801955
Albania,Onshore wind,170,3,0.7372323630899
Albania,Onshore wind,171,3,0.0055498260645165
Albania,Onshore wind,172,3,0.0027700406362029
Albania,Onshore wind,173,4,0.0003596350953238
Albania,Onshore wind,174,4,0.0001014434707587
Albania,Onshore wind,175,3,0.0010879483126165
Albania,Onshore wind,176,2,0.0009487059185155
Albania,Onshore wind,177,3,0.0007758411545335
Albania,Onshore wind,178,4,0.000263101066494
Albania,Onshore wind,179,2,0.0092840724985613
Albania,Onshore wind,180,4,0.5043644707074
Albania,Onshore wind,181,8,0.0003305460216311
Albania,Onshore wind,182,8,0.0001207855418959
Albania,Onshore wind,183,8,0.0002614368988337
Albania,Onshore wind,184,8,0.0035583575384226
Albania,Onshore wind,185,8,0.0001324941692613
Albania,Onshore wind,186,8,5.2921449952937936e-05
Albania,Onshore wind,187,8,0.000555689364858
Albania,Onshore wind,188,8,0.0002226679216113
Albania,Onshore wind,189,8,0.0002504903935411
Albania,PV,0,2,6.8386552673910375
Albania,PV,1,4,0.2374673208549
Albania,PV,2,3,1.8743737978386716
Albania,PV,3,0,8.345305128312988
Albania,PV,4,0,0.0086184317131723
Albania,PV,5,0,0.00189269295733
Albania,PV,6,0,7.0731449636728e-05
Albania,PV,7,0,3.4530022573210224e-05
Albania,PV,8,3,0.00135380811472
Albania,PV,9,3,0.0001177773312351
Albania,PV,10,0,0.0002060744841537
Albania,PV,11,7,4.4597371549560005
Albania,PV,12,2,6.833268091643714
Albania,PV,13,7,4.4597371549560005
Albania,PV,14,7,4.4597371549560005
Albania,PV,15,7,4.4597371549560005
Albania,PV,16,7,4.4597371549560005
Albania,PV,17,7,5.1883216288887
Albania,PV,18,2,6.8386552673910375
Albania,PV,19,7,5.1883216288887
Albania,PV,20,7,5.1883216288887
Albania,PV,21,7,5.1883216288887
Albania,PV,22,7,5.1883216288887
Albania,PV,23,2,6.833268091643714
Albania,PV,24,2,6.83337859017293
Albania,PV,25,2,6.83337859017293
Albania,PV,26,2,6.83337859017293
Albania,PV,27,2,6.83337859017293
Albania,PV,28,2,6.83337859017293
Albania,PV,29,1,6.915050544522969
Albania,PV,30,1,6.915050544522969
Albania,PV,31,2,6.833268091643714
Albania,PV,32,1,6.915050544522969
Albania,PV,33,1,6.915050544522969
Albania,PV,34,1,6.915050544522969
Albania,PV,35,7,4.139875829137
Albania,PV,36,7,4.139875829137
Albania,PV,37,2,6.833268091643714
Albania,PV,38,7,4.139875829137
Albania,PV,39,7,4.139875829137
Albania,PV,40,7,4.139875829137
Albania,PV,41,5,12.375578661060832
Albania,PV,42,5,12.375578661060832
Albania,PV,43,2,6.833268091643714
Albania,PV,44,5,12.375578661060832
Albania,PV,45,5,12.375578661060832
Albania,PV,46,5,12.375578661060832
Albania,PV,47,4,0.355578634044
Albania,PV,48,4,0.355578634044
Albania,PV,49,2,6.833268091643714
Albania,PV,50,4,0.355578634044
Albania,PV,51,4,0.355578634044
Albania,PV,52,4,0.355578634044
Albania,PV,53,7,4.4597371549560005
Albania,PV,54,7,4.4597371549560005
Albania,PV,55,2,6.833268091643714
Albania,PV,56,7,4.4597371549560005
Albania,PV,57,7,4.4597371549560005
Albania,PV,58,7,4.4597371549560005
Albania,PV,59,7,5.1883216288887
Albania,PV,60,7,5.1883216288887
Albania,PV,61,2,6.8386552673910375
Albania,PV,62,7,5.1883216288887
Albania,PV,63,7,5.1883216288887
Albania,PV,64,7,5.1883216288887
Albania,PV,65,7,5.0208287087787
Albania,PV,66,2,6.833268091643714
Albania,PV,67,7,5.0208287087787
Albania,PV,68,7,5.0208287087787
Albania,PV,69,7,5.0208287087787
Albania,PV,70,7,5.0208287087787
Albania,PV,71,7,3.708850205793
Albania,PV,72,7,3.708850205793
Albania,PV,73,2,6.833268091643714
Albania,PV,74,7,3.708850205793
Albania,PV,75,7,3.708850205793
Albania,PV,76,7,3.708850205793
Albania,PV,77,9,0.0032521506680907
Albania,PV,78,9,0.0032521506680907
Albania,PV,79,2,6.833268091643714
Albania,PV,80,9,0.0032521506680907
Albania,PV,81,9,0.0032521506680907
Albania,PV,82,9,0.0032521506680907
Albania,PV,83,2,6.833268091643714
Albania,PV,84,2,6.8331322279335325
Albania,PV,85,2,6.8331322279335325
Albania,PV,86,2,6.8331322279335325
Albania,PV,87,2,6.8331322279335325
Albania,PV,88,2,6.8331322279335325
Albania,PV,89,2,6.833268091643714
Albania,PV,90,7,4.4971238559119
Albania,PV,91,7,4.4971238559119
Albania,PV,92,7,4.4971238559119
Albania,PV,93,7,4.4971238559119
Albania,PV,94,7,4.4971238559119
Albania,PV,95,7,4.273255345785
Albania,PV,96,7,4.273255345785
Albania,PV,97,2,6.833268091643714
Albania,PV,98,7,4.273255345785
Albania,PV,99,7,4.273255345785
Albania,PV,100,7,4.273255345785
Albania,PV,101,2,7.172021674963182
Albania,PV,102,2,7.172021674963182
Albania,PV,103,2,6.833268091643714
Albania,PV,104,2,7.172021674963182
Albania,PV,105,2,7.172021674963182
Albania,PV,106,2,7.172021674963182
Albania,PV,107,6,6.2275998566375
Albania,PV,108,6,6.2275998566375
Albania,PV,109,2,6.833268091643714
Albania,PV,110,6,6.2275998566375
Albania,PV,111,6,6.2275998566375
Albania,PV,112,6,6.2275998566375
Albania,PV,113,9,0.0065202167303424
Albania,PV,114,2,6.833268091643714
Albania,PV,115,9,0.0065202167303424
Albania,PV,116,9,0.0065202167303424
Albania,PV,117,9,0.0065202167303424
Albania,PV,118,9,0.0065202167303424
Albania,PV,119,0,0.0002060744841537
Albania,PV,120,0,0.0018530505703655
Albania,PV,121,3,0.0001177773312351
Albania,PV,122,0,0.0017287210002754
Albania,PV,123,0,0.0003650806064457
Albania,PV,124,0,7.0731449636728e-05
Albania,PV,125,0,5.086942819110552
Albania,PV,126,0,8.345305128312988
Albania,PV,127,3,1.8743737978386716
Albania,PV,128,3,0.00135380811472
Albania,PV,129,4,0.2374673208549
Albania,PV,130,0,0.0086184317131723
Albania,PV,131,2,6.8386552673910375
Albania,PV,132,0,0.0001969236495377
Albania,PV,133,0,0.00189269295733
Albania,PV,134,0,3.4530022573210224e-05
Albania,PV,135,2,6.8386552673910375
Albania,PV,136,4,0.2375468296879
Albania,PV,137,8,2.1978022244547986
Albania,PV,138,8,5.360362648618976e-05
Albania,PV,139,8,0.258771668183623
Albania,PV,140,8,0.0001722143440233
Albania,PV,141,8,6.78923351008104e-05
Albania,PV,142,8,5.0079071506128167e-05
Albania,PV,143,8,0.0019817078141028
Albania,PV,144,8,0.0001174817214326
Albania,PV,145,8,0.0002232025770373
Albania,PV,146,4,8.473651958159046
Albania,PV,147,4,0.0100216726138965
Albania,PV,148,2,6.83355074704638
Albania,PV,149,4,0.0072132100268969
Albania,PV,150,4,8.627917243316288
Albania,PV,151,4,0.0150558210363803
Albania,PV,152,4,0.006514813920039
Albania,PV,153,4,0.0121425747445782
Albania,PV,154,4,0.0010445583235834
Albania,PV,155,4,5.577197265953232
Albania,PV,156,4,0.0400695441537752
Albania,PV,157,2,6.8386552673910375
Albania,PV,158,4,0.2515257645866
Albania,PV,159,3,1.7151620567226666
Albania,PV,160,0,8.341204883923638
Albania,PV,161,0,0.0025678949729967
Albania,PV,162,0,0.0001460934946598
Albania,PV,163,0,8.248549909261315e-05
Albania,PV,164,0,4.340071537940907e-05
Albania,PV,165,3,0.0003962427610695
Albania,PV,166,3,0.0001173051960607
Albania,PV,167,0,0.0002241193384195
Albania,PV,168,3,0.0019017582351989
Albania,PV,169,3,5.722260192338002
Albania,PV,170,3,0.0002689301063661
Albania,PV,171,3,6.331146241418296
Albania,PV,172,3,5.5501917116022375
Albania,PV,173,4,0.0001893378783542
Albania,PV,174,4,8.529799728481977e-05
Albania,PV,175,3,5.000981173701469
Albania,PV,176,2,6.83360539192915
Albania,PV,177,3,0.0012321684778631
Albania,PV,178,4,2.957210301631296
Albania,PV,179,2,6.8386552673910375
Albania,PV,180,4,0.2468109185049
Albania,PV,181,8,2.1916360297000548
Albania,PV,182,8,8.345260484536732
Albania,PV,183,8,0.0219443776934539
Albania,PV,184,8,0.0017711609522894
Albania,PV,185,8,6.180253175805048e-05
Albania,PV,186,8,4.185891730156188e-05
Albania,PV,187,8,0.0013737319767351
Albania,PV,188,8,0.0001171701508813
Albania,PV,189,8,0.0002102026389892
Austria,CCGT,0,2,0.000981862962512
Austria,CCGT,1,4,0.0575754289148948
Austria,CCGT,2,3,0.0004414896334908
Austria,CCGT,3,0,8.687318299869697e-05
Austria,CCGT,4,0,0.0003009726068575
Austria,CCGT,5,0,0.0011399724715585
Austria,CCGT,6,0,9.6064422153561e-05
Austria,CCGT,7,0,7.734467127150106e-05
Austria,CCGT,8,3,0.0005699526457871
Austria,CCGT,9,3,6.831734382513689e-05
Austria,CCGT,10,0,7.11464677904166e-05
Austria,CCGT,11,7,0.1654933591471
Austria,CCGT,12,2,7.532851804005356e-05
Austria,CCGT,13,7,0.1654933591471
Austria,CCGT,14,7,0.1654933591471
Austria,CCGT,15,7,0.1654933591471
Austria,CCGT,16,7,0.1654933591471
Austria,CCGT,17,7,0.1795268556226
Austria,CCGT,18,2,0.000981862962512
Austria,CCGT,19,7,0.1795268556226
Austria,CCGT,20,7,0.1795268556226
Austria,CCGT,21,7,0.1795268556226
Austria,CCGT,22,7,0.1795268556226
Austria,CCGT,23,2,7.532851804005356e-05
Austria,CCGT,24,2,1.7988118619755516e-05
Austria,CCGT,25,2,1.7988118619755516e-05
Austria,CCGT,26,2,1.7988118619755516e-05
Austria,CCGT,27,2,1.7988118619755516e-05
Austria,CCGT,28,2,1.7988118619755516e-05
Austria,CCGT,29,1,0.0004451937840612
Austria,CCGT,30,1,0.0004451937840612
Austria,CCGT,31,2,7.532851804005356e-05
Austria,CCGT,32,1,0.0004451937840612
Austria,CCGT,33,1,0.0004451937840612
Austria,CCGT,34,1,0.0004451937840612
Austria,CCGT,35,7,0.157771330597
Austria,CCGT,36,7,0.157771330597
Austria,CCGT,37,2,7.532851804005356e-05
Austria,CCGT,38,7,0.157771330597
Austria,CCGT,39,7,0.157771330597
Austria,CCGT,40,7,0.157771330597
Austria,CCGT,41,5,0.0008496967328296
Austria,CCGT,42,5,0.0008496967328296
Austria,CCGT,43,2,7.532851804005356e-05
Austria,CCGT,44,5,0.0008496967328296
Austria,CCGT,45,5,0.0008496967328296
Austria,CCGT,46,5,0.0008496967328296
Austria,CCGT,47,4,0.0848699466085882
Austria,CCGT,48,4,0.0848699466085882
Austria,CCGT,49,2,7.532851804005356e-05
Austria,CCGT,50,4,0.0848699466085882
Austria,CCGT,51,4,0.0848699466085882
Austria,CCGT,52,4,0.0848699466085882
