year,region,technology,carriers,spore,capacity_twh
2030,Estonia,Battery storage,electricity,206,7.474854106133759e-08
2030,Estonia,Battery storage,electricity,255,0.0
2030,Estonia,Battery storage,electricity,263,1.7519602196733649e-06
2030,Estonia,Battery storage,electricity,328,1.016684248579783e-05
2030,Estonia,Battery storage,electricity,345,0.00029890237345037797
2030,Estonia,Battery storage,electricity,431,1.7521722021436755e-06
2030,Estonia,Heat storage,heat,0,0.0016651747159244538
2030,Estonia,Heat storage,heat,21,0.0005365526525319907
2030,Estonia,Heat storage,heat,32,0.07244352236806803
2030,Estonia,Heat storage,heat,77,0.002701247972967863
2030,Estonia,Heat storage,heat,100,0.03495643560721543
2030,Estonia,Heat storage,heat,206,0.004053151864052062
2030,Estonia,Heat storage,heat,255,0.0
2030,Estonia,Heat storage,heat,263,0.010772336359918101
2030,Estonia,Heat storage,heat,328,0.0019869877136946225
2030,Estonia,Heat storage,heat,345,0.04197969136341571
2030,Estonia,Heat storage,heat,431,0.005685954889704124
2030,Estonia,Hydrogen storage,hydrogen,0,3.2514154736487235e-05
2030,Estonia,Hydrogen storage,hydrogen,21,1.4446355681997418e-06
2030,Estonia,Hydrogen storage,hydrogen,32,0.0012392426465636008
2030,Estonia,Hydrogen storage,hydrogen,77,9.384937642492573e-06
2030,Estonia,Hydrogen storage,hydrogen,100,3.195656639609947e-05
2030,Estonia,Hydrogen storage,hydrogen,206,1.5358964149852568e-06
2030,Estonia,Hydrogen storage,hydrogen,255,0.0
2030,Estonia,Hydrogen storage,hydrogen,263,1.9897917135758417e-06
2030,Estonia,Hydrogen storage,hydrogen,328,1.608688185050312e-05
2030,Estonia,Hydrogen storage,hydrogen,345,0.0012524113256374666
2030,Estonia,Hydrogen storage,hydrogen,431,1.944569442783071e-05
2030,Finland,Battery storage,electricity,0,9.012106422485036e-06
2030,Finland,Battery storage,electricity,21,1.5357675599145994e-06
2030,Finland,Battery storage,electricity,32,0.0002857055418869761
2030,Finland,Battery storage,electricity,77,3.319096394766517e-07
2030,Finland,Battery storage,electricity,100,0.0002476209900599465
2030,Finland,Battery storage,electricity,206,0.0
2030,Finland,Battery storage,electricity,255,0.0
2030,Finland,Battery storage,electricity,263,1.991986207730352e-06
2030,Finland,Battery storage,electricity,328,1.69901883037999e-05
2030,Finland,Battery storage,electricity,345,0.00027701876916931274
2030,Finland,Battery storage,electricity,431,4.559632734690517e-06
2030,Finland,Heat storage,heat,0,0.03297044450706348
2030,Finland,Heat storage,heat,21,0.010874256633324862
2030,Finland,Heat storage,heat,32,0.12426879573432775
2030,Finland,Heat storage,heat,77,0.0346273733598654
2030,Finland,Heat storage,heat,100,0.03855813343884799
2030,Finland,Heat storage,heat,206,0.029514456451685035
2030,Finland,Heat storage,heat,255,0.0
2030,Finland,Heat storage,heat,263,0.21398080331366442
2030,Finland,Heat storage,heat,328,0.025370083766935125
2030,Finland,Heat storage,heat,345,0.19298093105141656
2030,Finland,Heat storage,heat,431,0.020643069372328675
2030,Finland,Hydro storage,electricity,0,0.23700323509432053
2030,Finland,Hydro storage,electricity,21,0.17625789609537962
2030,Finland,Hydro storage,electricity,32,0.4555034501940525
2030,Finland,Hydro storage,electricity,77,0.037416018737250784
2030,Finland,Hydro storage,electricity,100,0.13834255898016157
2030,Finland,Hydro storage,electricity,206,0.3750696734747392
2030,Finland,Hydro storage,electricity,255,0.09206965879316836
2030,Finland,Hydro storage,electricity,263,0.15999390232296543
2030,Finland,Hydro storage,electricity,328,0.1552035837121915
2030,Finland,Hydro storage,electricity,345,0.34476402650447235
2030,Finland,Hydro storage,electricity,431,0.1065408582623159
2030,Finland,Hydrogen storage,hydrogen,0,1.9838139128476916e-05
2030,Finland,Hydrogen storage,hydrogen,21,3.6082185703876415e-06
2030,Finland,Hydrogen storage,hydrogen,32,0.0030903853648365735
2030,Finland,Hydrogen storage,hydrogen,77,8.244407989389937e-06
2030,Finland,Hydrogen storage,hydrogen,100,0.0014541567771686663
2030,Finland,Hydrogen storage,hydrogen,206,8.02938273010962e-07
2030,Finland,Hydrogen storage,hydrogen,255,0.0
2030,Finland,Hydrogen storage,hydrogen,263,2.300899445874352e-06
2030,Finland,Hydrogen storage,hydrogen,328,2.1663791777739848e-05
2030,Finland,Hydrogen storage,hydrogen,345,0.008286404103771438
2030,Finland,Hydrogen storage,hydrogen,431,3.57205777894499e-05
2030,France,Battery storage,electricity,0,0.0001336355509160545
2030,France,Battery storage,electricity,21,8.321520775574994e-05
2030,France,Battery storage,electricity,32,0.003187424761618678
2030,France,Battery storage,electricity,77,0.00017658412808389356
2030,France,Battery storage,electricity,100,0.002611060651423664
2030,France,Battery storage,electricity,206,8.001302758710546e-06
2030,France,Battery storage,electricity,255,0.0
2030,France,Battery storage,electricity,263,0.02093248993290807
2030,France,Battery storage,electricity,328,0.009137613046856733
2030,France,Battery storage,electricity,345,0.008106503666194198
2030,France,Battery storage,electricity,431,4.8184261669330455e-05
2030,France,Heat storage,heat,0,0.09330157596209389
2030,France,Heat storage,heat,21,0.12395600462867909
2030,France,Heat storage,heat,32,1.011470450461146
2030,France,Heat storage,heat,77,0.13348204083867266
2030,France,Heat storage,heat,100,0.5273312038268487
2030,France,Heat storage,heat,206,0.11055657054921393
2030,France,Heat storage,heat,255,0.0
2030,France,Heat storage,heat,263,0.2429865059949697
2030,France,Heat storage,heat,328,0.10747420118535742
2030,France,Heat storage,heat,345,0.9058495994782881
2030,France,Heat storage,heat,431,5.25752499256256
2030,France,Hydro storage,electricity,0,2.264481735432994
2030,France,Hydro storage,electricity,21,1.971264343327521
2030,France,Hydro storage,electricity,32,1.6508358624830985
2030,France,Hydro storage,electricity,77,1.9924502753960687
2030,France,Hydro storage,electricity,100,1.4861997891678855
2030,France,Hydro storage,electricity,206,1.1902065554157237
2030,France,Hydro storage,electricity,255,1.9178498174624692
2030,France,Hydro storage,electricity,263,1.3107805955211802
2030,France,Hydro storage,electricity,328,1.9679827828055705
2030,France,Hydro storage,electricity,345,2.2223659279489425
2030,France,Hydro storage,electricity,431,2.1960888201921
2030,France,Hydrogen storage,hydrogen,0,8.817838095333648e-05
2030,France,Hydrogen storage,hydrogen,21,2.4430815498072674e-05
2030,France,Hydrogen storage,hydrogen,32,0.01455754281741245
2030,France,Hydrogen storage,hydrogen,77,4.0698703543586984e-05
2030,France,Hydrogen storage,hydrogen,100,0.010469302701211654
2030,France,Hydrogen storage,hydrogen,206,5.391871355679636e-06
2030,France,Hydrogen storage,hydrogen,255,0.0
2030,France,Hydrogen storage,hydrogen,263,0.0005207844423344304
2030,France,Hydrogen storage,hydrogen,328,0.00023306907157616882
2030,France,Hydrogen storage,hydrogen,345,0.014335239991276474
2030,France,Hydrogen storage,hydrogen,431,0.0001421939286567851
2030,France,Methane storage,methane,0,27.983374457629147
2030,France,Methane storage,methane,21,26.58528088599885
2030,France,Methane storage,methane,32,25.377174429015515
2030,France,Methane storage,methane,77,23.70616812790088
2030,France,Methane storage,methane,100,26.142838354710868
2030,France,Methane storage,methane,206,26.51797679793863
2030,France,Methane storage,methane,255,32.69139062621563
2030,France,Methane storage,methane,263,27.78991377331623
2030,France,Methane storage,methane,328,25.24730855695732
2030,France,Methane storage,methane,345,25.481438391548924
2030,France,Methane storage,methane,431,24.45389259403878
2030,Germany,Battery storage,electricity,0,1.975137327816401e-05
2030,Germany,Battery storage,electricity,21,9.065871528536414e-06
2030,Germany,Battery storage,electricity,32,0.0019132589197765166
2030,Germany,Battery storage,electricity,77,2.049878744428879e-05
2030,Germany,Battery storage,electricity,100,0.0012356394194109764
2030,Germany,Battery storage,electricity,206,2.9438200816380153e-06
2030,Germany,Battery storage,electricity,255,0.0
2030,Germany,Battery storage,electricity,263,9.690564590922877e-05
2030,Germany,Battery storage,electricity,328,0.022187188758898007
2030,Germany,Battery storage,electricity,345,0.008910492172984568
2030,Germany,Battery storage,electricity,431,1.2047717277386014e-05
2030,Germany,Heat storage,heat,0,0.1453156806922037
2030,Germany,Heat storage,heat,21,0.1885675755197797
2030,Germany,Heat storage,heat,32,0.7167108855455957
2030,Germany,Heat storage,heat,77,0.20333128147491708
2030,Germany,Heat storage,heat,100,0.4749084716915797
2030,Germany,Heat storage,heat,206,0.16016682612954125
2030,Germany,Heat storage,heat,255,0.0
2030,Germany,Heat storage,heat,263,1.8545510621529397
2030,Germany,Heat storage,heat,328,0.15370288063257148
2030,Germany,Heat storage,heat,345,1.4880985552326702
2030,Germany,Heat storage,heat,431,6.147756197338063
2030,Germany,Hydro storage,electricity,0,0.054784818458185544
2030,Germany,Hydro storage,electricity,21,0.03423845198886807
2030,Germany,Hydro storage,electricity,32,0.045645210196946596
2030,Germany,Hydro storage,electricity,77,0.047067322207297195
2030,Germany,Hydro storage,electricity,100,0.05681296302289121
2030,Germany,Hydro storage,electricity,206,0.020532597063292513
2030,Germany,Hydro storage,electricity,255,0.021534780821972785
2030,Germany,Hydro storage,electricity,263,0.04563669768904684
2030,Germany,Hydro storage,electricity,328,0.021151482917212333
2030,Germany,Hydro storage,electricity,345,0.04756582595175231
2030,Germany,Hydro storage,electricity,431,0.02512592039669264
2030,Germany,Hydrogen storage,hydrogen,0,5.096589099001323e-05
2030,Germany,Hydrogen storage,hydrogen,21,1.1639150013765356e-05
2030,Germany,Hydrogen storage,hydrogen,32,0.006223713869060739
2030,Germany,Hydrogen storage,hydrogen,77,1.880850355650596e-05
2030,Germany,Hydrogen storage,hydrogen,100,0.00549896253639345
2030,Germany,Hydrogen storage,hydrogen,206,1.9113855737471035e-06
2030,Germany,Hydrogen storage,hydrogen,255,0.0
2030,Germany,Hydrogen storage,hydrogen,263,1.1755828237879544e-05
2030,Germany,Hydrogen storage,hydrogen,328,0.00011488064073891448
2030,Germany,Hydrogen storage,hydrogen,345,0.005363022713946214
2030,Germany,Hydrogen storage,hydrogen,431,5.49839982785944e-05
2030,Germany,Methane storage,methane,0,22.7050424922894
2030,Germany,Methane storage,methane,21,45.09225400376084
2030,Germany,Methane storage,methane,32,67.667997132874
2030,Germany,Methane storage,methane,77,66.88464277372233
2030,Germany,Methane storage,methane,100,58.233964751280645
2030,Germany,Methane storage,methane,206,43.336829880685926
2030,Germany,Methane storage,methane,255,57.52956249660359
2030,Germany,Methane storage,methane,263,53.39827185000638
2030,Germany,Methane storage,methane,328,45.38047887934629
2030,Germany,Methane storage,methane,345,43.02895439445737
2030,Germany,Methane storage,methane,431,36.01026724593412
2030,Greece,Battery storage,electricity,0,2.091026222409681e-05
2030,Greece,Battery storage,electricity,21,2.6227150485282764e-07
2030,Greece,Battery storage,electricity,32,0.0009714211698630343
2030,Greece,Battery storage,electricity,77,3.1270467219779674e-05
2030,Greece,Battery storage,electricity,100,0.00022184841192021514
2030,Greece,Battery storage,electricity,206,5.240115076472758e-07
2030,Greece,Battery storage,electricity,255,0.0
2030,Greece,Battery storage,electricity,263,0.025278676344779143
2030,Greece,Battery storage,electricity,328,0.004073098285483732
2030,Greece,Battery storage,electricity,345,0.001290628208207285
2030,Greece,Battery storage,electricity,431,4.796036934796312e-06
2030,Greece,Heat storage,heat,0,0.0034570632343961794
2030,Greece,Heat storage,heat,21,0.0024857842336984117
2030,Greece,Heat storage,heat,32,0.14986509180900578
2030,Greece,Heat storage,heat,77,0.01859358971806447
2030,Greece,Heat storage,heat,100,0.18863422830466633
2030,Greece,Heat storage,heat,206,0.006662588796782865
2030,Greece,Heat storage,heat,255,0.0
2030,Greece,Heat storage,heat,263,0.014831203394068489
2030,Greece,Heat storage,heat,328,0.009956766069414398
2030,Greece,Heat storage,heat,345,0.07568696152026756
2030,Greece,Heat storage,heat,431,0.6551460973112981
2030,Greece,Hydro storage,electricity,0,0.6313895515477592
2030,Greece,Hydro storage,electricity,21,0.4012639872130308
2030,Greece,Hydro storage,electricity,32,0.21509766631630187
2030,Greece,Hydro storage,electricity,77,0.28381111712509377
2030,Greece,Hydro storage,electricity,100,0.6794572927862145
2030,Greece,Hydro storage,electricity,206,0.23680586337857826
2030,Greece,Hydro storage,electricity,255,0.6426028314609737
2030,Greece,Hydro storage,electricity,263,0.6781998162733538
2030,Greece,Hydro storage,electricity,328,0.272028716955576
2030,Greece,Hydro storage,electricity,345,0.5322365772804296
2030,Greece,Hydro storage,electricity,431,0.6869525619302852
2030,Greece,Hydrogen storage,hydrogen,0,2.3298047829334947e-05
2030,Greece,Hydrogen storage,hydrogen,21,2.26858615742188e-06
2030,Greece,Hydrogen storage,hydrogen,32,0.001749080192036504
2030,Greece,Hydrogen storage,hydrogen,77,1.7631174226571997e-06
2030,Greece,Hydrogen storage,hydrogen,100,0.0005298548310520789
2030,Greece,Hydrogen storage,hydrogen,206,4.2702060222821416e-07
2030,Greece,Hydrogen storage,hydrogen,255,0.0
2030,Greece,Hydrogen storage,hydrogen,263,0.019602356019204216
2030,Greece,Hydrogen storage,hydrogen,328,2.2866820183247708e-05
2030,Greece,Hydrogen storage,hydrogen,345,0.0030457328229517066
2030,Greece,Hydrogen storage,hydrogen,431,8.330232850173098e-06
2030,Greece,Methane storage,methane,0,0.8458306577281252
2030,Greece,Methane storage,methane,21,1.3843505706682522
2030,Greece,Methane storage,methane,32,0.6430872240168546
2030,Greece,Methane storage,methane,77,0.9490935437256245
2030,Greece,Methane storage,methane,100,1.1051201731158953
2030,Greece,Methane storage,methane,206,0.8321367814348922
2030,Greece,Methane storage,methane,255,0.5414826619737231
2030,Greece,Methane storage,methane,263,0.809710223385605
2030,Greece,Methane storage,methane,328,0.5332934725768971
2030,Greece,Methane storage,methane,345,0.64826784354285
2030,Greece,Methane storage,methane,431,0.3989050881641589
2030,Hungary,Battery storage,electricity,0,2.538764514688745e-06
2030,Hungary,Battery storage,electricity,21,2.6070727553313254e-06
2030,Hungary,Battery storage,electricity,32,0.00010089510895524301
2030,Hungary,Battery storage,electricity,77,5.939492048052368e-06
2030,Hungary,Battery storage,electricity,100,0.00031072758942394336
2030,Hungary,Battery storage,electricity,206,0.002231258752020585
2030,Hungary,Battery storage,electricity,255,0.0
2030,Hungary,Battery storage,electricity,263,1.0562731114883773e-06
2030,Hungary,Battery storage,electricity,328,1.1256068436430758e-05
2030,Hungary,Battery storage,electricity,345,0.0003114880910143406
2030,Hungary,Battery storage,electricity,431,3.5728180201073102e-06
2030,Hungary,Heat storage,heat,0,0.015548655556239143
2030,Hungary,Heat storage,heat,21,0.00265316642448775
2030,Hungary,Heat storage,heat,32,0.09705540172669481
2030,Hungary,Heat storage,heat,77,0.0027606417983694178
2030,Hungary,Heat storage,heat,100,0.06311910347377954
2030,Hungary,Heat storage,heat,206,0.03780604741229693
2030,Hungary,Heat storage,heat,255,0.0
2030,Hungary,Heat storage,heat,263,0.0017839821042329718
2030,Hungary,Heat storage,heat,328,0.020311824888984403
2030,Hungary,Heat storage,heat,345,0.04674968762082764
2030,Hungary,Heat storage,heat,431,4.69212151919582
2030,Hungary,Hydro storage,electricity,0,0.004252579319210743
2030,Hungary,Hydro storage,electricity,21,0.006451743376137887
2030,Hungary,Hydro storage,electricity,32,0.009221692957584673
2030,Hungary,Hydro storage,electricity,77,0.0014111032503023356
2030,Hungary,Hydro storage,electricity,100,0.006585312425389105
2030,Hungary,Hydro storage,electricity,206,0.007937288729597402
2030,Hungary,Hydro storage,electricity,255,0.004379018939069692
2030,Hungary,Hydro storage,electricity,263,0.004447311789377295
2030,Hungary,Hydro storage,electricity,328,0.0019491812483919217
2030,Hungary,Hydro storage,electricity,345,0.008215789744566774
2030,Hungary,Hydro storage,electricity,431,0.0026113419999696003
2030,Hungary,Hydrogen storage,hydrogen,0,7.99628970976594e-06
2030,Hungary,Hydrogen storage,hydrogen,21,2.51209557059236e-06
2030,Hungary,Hydrogen storage,hydrogen,32,0.00041089470090082135
2030,Hungary,Hydrogen storage,hydrogen,77,2.307599185160739e-06
2030,Hungary,Hydrogen storage,hydrogen,100,0.00038267759970417564
2030,Hungary,Hydrogen storage,hydrogen,206,2.2156060079334084e-07
2030,Hungary,Hydrogen storage,hydrogen,255,0.0
2030,Hungary,Hydrogen storage,hydrogen,263,7.49396599186526e-07
2030,Hungary,Hydrogen storage,hydrogen,328,3.377586361755074e-06
2030,Hungary,Hydrogen storage,hydrogen,345,0.0013151454373266159
2030,Hungary,Hydrogen storage,hydrogen,431,3.6747092849866803e-06
2030,Hungary,Methane storage,methane,0,10.252730642281042
2030,Hungary,Methane storage,methane,21,19.02229608522648
2030,Hungary,Methane storage,methane,32,5.809773469127651
2030,Hungary,Methane storage,methane,77,24.108414033834663
2030,Hungary,Methane storage,methane,100,12.86733581980966
2030,Hungary,Methane storage,methane,206,18.282078736995
2030,Hungary,Methane storage,methane,255,18.34157561991291
2030,Hungary,Methane storage,methane,263,26.784667201361167
2030,Hungary,Methane storage,methane,328,0.009910863679026535
