year,region,technology,spore,capacity_gw
2030,Greece,Boiler,431,0.006242271430983753
2030,Greece,CHP,0,0.007038788003343787
2030,Greece,CHP,21,0.009017736425381482
2030,Greece,CHP,32,0.03609296714927087
2030,Greece,CHP,77,0.011991126955769227
2030,Greece,CHP,100,0.2828873144766546
2030,Greece,CHP,206,0.005243711074844399
2030,Greece,CHP,255,0.004300313567496843
2030,Greece,CHP,263,0.021213091809080896
2030,Greece,CHP,328,0.008407454811510374
2030,Greece,CHP,345,0.19965905633035622
2030,Greece,CHP,431,0.5168385090707834
2030,Greece,Electric heater,0,0.0005062665561844488
2030,Greece,Electric heater,21,0.0002982671109644963
2030,Greece,Electric heater,32,0.09552564152470289
2030,Greece,Electric heater,77,0.0002096253336298293
2030,Greece,Electric heater,100,0.0
2030,Greece,Electric heater,206,0.0
2030,Greece,Electric heater,255,0.0
2030,Greece,Electric heater,263,0.0
2030,Greece,Electric heater,328,0.0013457083203562053
2030,Greece,Electric heater,345,0.09090706994950255
2030,Greece,Electric heater,431,2.329328468960919
2030,Greece,Heat pump,0,4.257567999847984
2030,Greece,Heat pump,21,5.146004243603403
2030,Greece,Heat pump,32,3.491881141032923
2030,Greece,Heat pump,77,4.007293969881136
2030,Greece,Heat pump,100,0.0
2030,Greece,Heat pump,206,1.216705568426755
2030,Greece,Heat pump,255,5.538169416979852
2030,Greece,Heat pump,263,0.08249320200258743
2030,Greece,Heat pump,328,1.1282663670026098
2030,Greece,Heat pump,345,0.48815207374025826
2030,Greece,Heat pump,431,0.038261811575462074
2030,Hungary,Boiler,0,0.001128274814043227
2030,Hungary,Boiler,21,0.0022075629662866286
2030,Hungary,Boiler,32,0.11859680806885026
2030,Hungary,Boiler,77,0.6903770055427062
2030,Hungary,Boiler,100,5.3739974203756535
2030,Hungary,Boiler,206,0.00014110938424092168
2030,Hungary,Boiler,255,1.5326276286191909
2030,Hungary,Boiler,263,3.9055243156446138
2030,Hungary,Boiler,328,0.0020069075786358836
2030,Hungary,Boiler,345,7.007897528509352
2030,Hungary,Boiler,431,0.07573486635816565
2030,Hungary,CHP,0,0.03681447719100648
2030,Hungary,CHP,21,0.016239634379921635
2030,Hungary,CHP,32,0.026200525543997388
2030,Hungary,CHP,77,0.26542399091809055
2030,Hungary,CHP,100,0.03692487037064806
2030,Hungary,CHP,206,0.016453290944446277
2030,Hungary,CHP,255,0.011791379966824883
2030,Hungary,CHP,263,0.5470348280650963
2030,Hungary,CHP,328,0.03338274133462283
2030,Hungary,CHP,345,0.19858162786335742
2030,Hungary,CHP,431,4.634256243549718
2030,Hungary,Electric heater,0,0.0005626247683404273
2030,Hungary,Electric heater,21,0.0002952605596612731
2030,Hungary,Electric heater,32,0.17435361922860163
2030,Hungary,Electric heater,77,0.0003012746280110254
2030,Hungary,Electric heater,100,0.0
2030,Hungary,Electric heater,206,0.0
2030,Hungary,Electric heater,255,0.0
2030,Hungary,Electric heater,263,0.0
2030,Hungary,Electric heater,328,0.0006124428600004507
2030,Hungary,Electric heater,345,0.16130228994012405
2030,Hungary,Electric heater,431,0.07162903949748356
2030,Hungary,Heat pump,0,0.7326742185427099
2030,Hungary,Heat pump,21,8.19750837918956
2030,Hungary,Heat pump,32,8.173698627294213
2030,Hungary,Heat pump,77,4.469479101679338
2030,Hungary,Heat pump,100,0.0
2030,Hungary,Heat pump,206,9.339313051424128
2030,Hungary,Heat pump,255,0.3411510581667734
2030,Hungary,Heat pump,263,2.6713215442107345
2030,Hungary,Heat pump,328,5.346002281271093
2030,Hungary,Heat pump,345,2.2156443635981464
2030,Hungary,Heat pump,431,0.030970314155447556
2030,Iceland,Boiler,0,0.00033967744149645824
2030,Iceland,Boiler,21,4.254364885835579e-06
2030,Iceland,Boiler,32,0.002112931385393673
2030,Iceland,Boiler,77,0.0005383207659405025
2030,Iceland,Boiler,100,0.007082095524002359
2030,Iceland,Boiler,206,0.0
2030,Iceland,Boiler,255,0.012009056732491011
2030,Iceland,Boiler,263,2.1507954368614165e-05
2030,Iceland,Boiler,328,0.0006088646326013426
2030,Iceland,Boiler,345,0.08925887875007191
2030,Iceland,Boiler,431,0.0006882343335403294
2030,Iceland,CHP,0,0.00019237216399777863
2030,Iceland,CHP,21,2.218694265367417e-05
2030,Iceland,CHP,32,0.006821507640605815
2030,Iceland,CHP,77,3.1052157584369456e-05
2030,Iceland,CHP,100,0.0018461522068804444
2030,Iceland,CHP,206,0.0
2030,Iceland,CHP,255,0.0
2030,Iceland,CHP,263,6.057011404797615e-05
2030,Iceland,CHP,328,0.00013600766380709016
2030,Iceland,CHP,345,0.011008920829272373
2030,Iceland,CHP,431,0.0004616908122742199
2030,Iceland,Electric heater,0,0.00027723684235629755
2030,Iceland,Electric heater,21,0.00011350054100397362
2030,Iceland,Electric heater,32,0.10817249306434519
2030,Iceland,Electric heater,77,0.00028639488567708656
2030,Iceland,Electric heater,100,0.0
2030,Iceland,Electric heater,206,0.0
2030,Iceland,Electric heater,255,0.0
2030,Iceland,Electric heater,263,0.0
2030,Iceland,Electric heater,328,0.0029077584327262414
2030,Iceland,Electric heater,345,0.10529572879723627
2030,Iceland,Electric heater,431,0.10711714541048294
2030,Iceland,Heat pump,0,0.47617448364262
2030,Iceland,Heat pump,21,0.17882597502930023
2030,Iceland,Heat pump,32,0.35529814318392694
2030,Iceland,Heat pump,77,0.23256637962423476
2030,Iceland,Heat pump,100,0.0
2030,Iceland,Heat pump,206,0.4895089092595384
2030,Iceland,Heat pump,255,0.5248800264324037
2030,Iceland,Heat pump,263,0.48715552938571677
2030,Iceland,Heat pump,328,0.13462930592252634
2030,Iceland,Heat pump,345,0.2119807548607263
2030,Iceland,Heat pump,431,0.012080788686822445
2030,Ireland,Boiler,0,0.0009210155051430028
2030,Ireland,Boiler,21,0.00024041548934238902
2030,Ireland,Boiler,32,0.04357381623506711
2030,Ireland,Boiler,77,0.0007978723664754647
2030,Ireland,Boiler,100,2.3755149396262834
2030,Ireland,Boiler,206,0.0
2030,Ireland,Boiler,255,0.21749270349871094
2030,Ireland,Boiler,263,4.627951244994061e-05
2030,Ireland,Boiler,328,0.0011225310418395325
2030,Ireland,Boiler,345,0.11397845280932088
2030,Ireland,Boiler,431,0.0002778035286967672
2030,Ireland,CHP,0,0.03020281260785141
2030,Ireland,CHP,21,0.023057531232800087
2030,Ireland,CHP,32,0.03005043837994966
2030,Ireland,CHP,77,0.011574417962227208
2030,Ireland,CHP,100,0.08270140396359198
2030,Ireland,CHP,206,0.029382835353726853
2030,Ireland,CHP,255,0.014431020761847487
2030,Ireland,CHP,263,0.018513732654436912
2030,Ireland,CHP,328,0.03408169301354824
2030,Ireland,CHP,345,0.12914020764672535
2030,Ireland,CHP,431,1.2393469675534758
2030,Ireland,Electric heater,0,0.00023580857385534785
2030,Ireland,Electric heater,21,0.00022133778247825775
2030,Ireland,Electric heater,32,0.1709883744085376
2030,Ireland,Electric heater,77,0.00031052817868641654
2030,Ireland,Electric heater,100,0.0
2030,Ireland,Electric heater,206,0.0
2030,Ireland,Electric heater,255,0.0
2030,Ireland,Electric heater,263,0.0
2030,Ireland,Electric heater,328,0.0029126215811847004
2030,Ireland,Electric heater,345,0.19957168820553486
2030,Ireland,Electric heater,431,0.000507983672945747
2030,Ireland,Heat pump,0,4.403305238100656
2030,Ireland,Heat pump,21,3.2369431169279967
2030,Ireland,Heat pump,32,1.0350425566678683
2030,Ireland,Heat pump,77,1.1685901550389195
2030,Ireland,Heat pump,100,0.0
2030,Ireland,Heat pump,206,2.1852322501364676
2030,Ireland,Heat pump,255,0.9460907842685764
2030,Ireland,Heat pump,263,0.9407604211016544
2030,Ireland,Heat pump,328,0.38269066059402934
2030,Ireland,Heat pump,345,2.3191636516170067
2030,Ireland,Heat pump,431,0.9185796499903395
2030,Italy,Boiler,0,0.005165219030162137
2030,Italy,Boiler,21,0.002962767788052772
2030,Italy,Boiler,32,0.1935119034467352
2030,Italy,Boiler,77,0.6296108496341294
2030,Italy,Boiler,100,40.10376910669159
2030,Italy,Boiler,206,0.0
2030,Italy,Boiler,255,0.5038107927983093
2030,Italy,Boiler,263,0.003790005192429399
2030,Italy,Boiler,328,0.006672352630551722
2030,Italy,Boiler,345,2.8896563107987787
2030,Italy,Boiler,431,5.872894004382223
2030,Italy,CHP,0,0.2824396019612419
2030,Italy,CHP,21,0.3408888710354591
2030,Italy,CHP,32,0.20640469192991476
2030,Italy,CHP,77,0.779812400704565
2030,Italy,CHP,100,0.7374344969202316
2030,Italy,CHP,206,0.17654198572465557
2030,Italy,CHP,255,0.06778697635211026
2030,Italy,CHP,263,8.261481744838543
2030,Italy,CHP,328,0.21105313929385738
2030,Italy,CHP,345,7.5878879806289286
2030,Italy,CHP,431,9.42937961305947
2030,Italy,Electric heater,0,0.0019096621289428205
2030,Italy,Electric heater,21,0.0007132923452809436
2030,Italy,Electric heater,32,0.24390221898235542
2030,Italy,Electric heater,77,0.0007436930425204139
2030,Italy,Electric heater,100,0.0
2030,Italy,Electric heater,206,0.0
2030,Italy,Electric heater,255,0.0
2030,Italy,Electric heater,263,0.0
2030,Italy,Electric heater,328,0.004390640496688778
2030,Italy,Electric heater,345,0.25338552639120365
2030,Italy,Electric heater,431,2.0992616467050107
2030,Italy,Heat pump,0,24.13195941296854
2030,Italy,Heat pump,21,21.673756853645383
2030,Italy,Heat pump,32,19.56916925922515
2030,Italy,Heat pump,77,17.360895519243552
2030,Italy,Heat pump,100,0.0
2030,Italy,Heat pump,206,18.72804043830995
2030,Italy,Heat pump,255,46.37401467953083
2030,Italy,Heat pump,263,23.649600497118445
2030,Italy,Heat pump,328,33.04433503916551
2030,Italy,Heat pump,345,13.419636633357305
2030,Italy,Heat pump,431,16.423117459385995
2030,Latvia,Boiler,0,0.0013013224368103426
2030,Latvia,Boiler,21,0.0016222188961578562
2030,Latvia,Boiler,32,0.0938864430755664
2030,Latvia,Boiler,77,1.080773416983783
2030,Latvia,Boiler,100,0.707956910646325
2030,Latvia,Boiler,206,2.2688232637160146e-05
2030,Latvia,Boiler,255,1.298151118753312
2030,Latvia,Boiler,263,0.12929384793061027
2030,Latvia,Boiler,328,0.0018246567680280546
2030,Latvia,Boiler,345,1.3494895165192313
2030,Latvia,Boiler,431,0.0008127734869885703
2030,Latvia,CHP,0,0.013948625152874964
2030,Latvia,CHP,21,0.0003066004145916214
2030,Latvia,CHP,32,0.006192642988934809
2030,Latvia,CHP,77,0.004610164106542464
2030,Latvia,CHP,100,0.07123451003013151
2030,Latvia,CHP,206,0.0009519257729024827
2030,Latvia,CHP,255,0.0
2030,Latvia,CHP,263,0.6116351715017758
2030,Latvia,CHP,328,0.003730756876345766
2030,Latvia,CHP,345,0.16570336807739777
2030,Latvia,CHP,431,1.626986324221338
2030,Latvia,Electric heater,0,7.076479739891521e-05
2030,Latvia,Electric heater,21,0.00029639102666302976
2030,Latvia,Electric heater,32,0.04605598173968989
2030,Latvia,Electric heater,77,0.00016184779524275683
2030,Latvia,Electric heater,100,0.0
2030,Latvia,Electric heater,206,0.0
2030,Latvia,Electric heater,255,0.0
2030,Latvia,Electric heater,263,0.0
2030,Latvia,Electric heater,328,0.0002693479112963353
2030,Latvia,Electric heater,345,0.068752705387038
2030,Latvia,Electric heater,431,0.3394610307455176
2030,Latvia,Heat pump,0,0.9011225227644545
2030,Latvia,Heat pump,21,1.3671764180250057
2030,Latvia,Heat pump,32,0.03044705053039085
2030,Latvia,Heat pump,77,0.07469626341962671
2030,Latvia,Heat pump,100,0.0
2030,Latvia,Heat pump,206,1.4709767621488294
2030,Latvia,Heat pump,255,0.02337193765283097
2030,Latvia,Heat pump,263,8.189777497885513e-05
2030,Latvia,Heat pump,328,1.1323274923945597
2030,Latvia,Heat pump,345,0.09538641854748908
2030,Latvia,Heat pump,431,0.00022734061901823996
2030,Lithuania,Boiler,0,0.00023309207439962696
2030,Lithuania,Boiler,21,0.0012808435195543182
2030,Lithuania,Boiler,32,0.08462688664155237
2030,Lithuania,Boiler,77,0.6371588886117906
2030,Lithuania,Boiler,100,0.395999902331282
2030,Lithuania,Boiler,206,0.0
2030,Lithuania,Boiler,255,0.6313204849674507
2030,Lithuania,Boiler,263,0.16989490177624617
2030,Lithuania,Boiler,328,0.001209050509093218
2030,Lithuania,Boiler,345,0.3703371730512353
2030,Lithuania,Boiler,431,0.0004587786573940065
2030,Lithuania,CHP,0,0.008288808460890836
2030,Lithuania,CHP,21,0.007424549265340401
2030,Lithuania,CHP,32,0.02262274002243797
2030,Lithuania,CHP,77,0.10088597094204245
2030,Lithuania,CHP,100,0.08090964642085231
2030,Lithuania,CHP,206,0.0038590478579481925
2030,Lithuania,CHP,255,0.005713187211488856
2030,Lithuania,CHP,263,0.3559165218231225
2030,Lithuania,CHP,328,0.007229386605252619
2030,Lithuania,CHP,345,0.33000217116332026
2030,Lithuania,CHP,431,0.9453075233947975
2030,Lithuania,Electric heater,0,0.00038352488936637394
2030,Lithuania,Electric heater,21,0.0002651330747070237
2030,Lithuania,Electric heater,32,0.16562623778562446
2030,Lithuania,Electric heater,77,0.00017164411485603043
2030,Lithuania,Electric heater,100,0.0
2030,Lithuania,Electric heater,206,0.0
2030,Lithuania,Electric heater,255,0.0
2030,Lithuania,Electric heater,263,0.0
2030,Lithuania,Electric heater,328,0.001294265767186581
2030,Lithuania,Electric heater,345,0.0003449356845746751
2030,Lithuania,Electric heater,431,0.13254339668842963
2030,Lithuania,Heat pump,0,2.110954793410284
2030,Lithuania,Heat pump,21,1.2977145515085307
2030,Lithuania,Heat pump,32,1.4924433905040542
2030,Lithuania,Heat pump,77,0.636283545286462
2030,Lithuania,Heat pump,100,0.0
2030,Lithuania,Heat pump,206,0.4870379191617448
2030,Lithuania,Heat pump,255,1.0189334931813694
2030,Lithuania,Heat pump,263,0.00031149944652926346
2030,Lithuania,Heat pump,328,1.913844253922184
2030,Lithuania,Heat pump,345,0.10976826531242138
2030,Lithuania,Heat pump,431,0.00014131517350363226
2030,Luxembourg,Boiler,0,0.0002440955828707824
2030,Luxembourg,Boiler,21,0.0015196255111727208
2030,Luxembourg,Boiler,32,0.10219825787849228
2030,Luxembourg,Boiler,77,0.04880794246297985
2030,Luxembourg,Boiler,100,0.18463076712624157
2030,Luxembourg,Boiler,206,0.0
2030,Luxembourg,Boiler,255,0.007915287947826867
2030,Luxembourg,Boiler,263,0.11213451467894489
2030,Luxembourg,Boiler,328,0.0007592808574995764
2030,Luxembourg,Boiler,345,0.12610693756029112
2030,Luxembourg,Boiler,431,0.0006359150627297925
2030,Luxembourg,CHP,0,0.0008367641825866148
2030,Luxembourg,CHP,21,0.0064223114808627906
2030,Luxembourg,CHP,32,0.008070607719741923
2030,Luxembourg,CHP,77,0.016159863669327354
2030,Luxembourg,CHP,100,0.08251043375615352
2030,Luxembourg,CHP,206,0.0023322549947620928
2030,Luxembourg,CHP,255,0.0021630229419329996
2030,Luxembourg,CHP,263,0.08883291451032733
2030,Luxembourg,CHP,328,0.0053797749279135025
2030,Luxembourg,CHP,345,0.029520056166394495
2030,Luxembourg,CHP,431,0.008834514839721311
2030,Luxembourg,Electric heater,0,0.00014954099781019543
2030,Luxembourg,Electric heater,21,9.024962549188982e-05
2030,Luxembourg,Electric heater,32,0.10659812759215077
2030,Luxembourg,Electric heater,77,0.00029334973067946885
2030,Luxembourg,Electric heater,100,0.0
2030,Luxembourg,Electric heater,206,0.0
2030,Luxembourg,Electric heater,255,0.0
2030,Luxembourg,Electric heater,263,0.0
2030,Luxembourg,Electric heater,328,0.0001835987098951384
2030,Luxembourg,Electric heater,345,0.011806588396966262
2030,Luxembourg,Electric heater,431,0.26072065255545196
2030,Luxembourg,Heat pump,0,1.1069430072702307
2030,Luxembourg,Heat pump,21,0.050473997049342835
2030,Luxembourg,Heat pump,32,0.6007751072800168
2030,Luxembourg,Heat pump,77,0.16146582419525704
2030,Luxembourg,Heat pump,100,0.0
2030,Luxembourg,Heat pump,206,0.5314180787581378
2030,Luxembourg,Heat pump,255,0.6580940879571032
2030,Luxembourg,Heat pump,263,0.926187453038664
2030,Luxembourg,Heat pump,328,0.23895684770412626
2030,Luxembourg,Heat pump,345,1.0067338624193534
2030,Luxembourg,Heat pump,431,0.000821334396944603
2030,Montenegro,Boiler,0,0.00063489933873895
2030,Montenegro,Boiler,21,0.0004695750105634754
2030,Montenegro,Boiler,32,0.036868001953812894
2030,Montenegro,Boiler,77,0.003371776493388639
2030,Montenegro,Boiler,100,0.10780722832461292
2030,Montenegro,Boiler,206,0.0
2030,Montenegro,Boiler,255,0.0076696918737376605
2030,Montenegro,Boiler,263,0.019076233229782878
2030,Montenegro,Boiler,328,0.0004414102764920538
2030,Montenegro,Boiler,345,0.09585906452112547
2030,Montenegro,Boiler,431,0.0011777047845380247
2030,Montenegro,CHP,0,0.0007681943406969203
2030,Montenegro,CHP,21,0.00037159729123203706
2030,Montenegro,CHP,32,0.01854885325162837
2030,Montenegro,CHP,77,0.0034819717758790164
2030,Montenegro,CHP,100,0.08143299460299573
2030,Montenegro,CHP,206,0.0
2030,Montenegro,CHP,255,0.0
2030,Montenegro,CHP,263,0.15034254096824481
2030,Montenegro,CHP,328,0.0006069691256803852
2030,Montenegro,CHP,345,0.029229043669067596
2030,Montenegro,CHP,431,0.0015563175820703708
2030,Montenegro,Electric heater,0,0.00023184629583030466
2030,Montenegro,Electric heater,21,0.00016732729676526565
2030,Montenegro,Electric heater,32,0.06050706861283824
2030,Montenegro,Electric heater,77,0.00014541612294077891
2030,Montenegro,Electric heater,100,0.0
2030,Montenegro,Electric heater,206,0.0
2030,Montenegro,Electric heater,255,0.0
2030,Montenegro,Electric heater,263,0.0
2030,Montenegro,Electric heater,328,0.0010956141231808101
2030,Montenegro,Electric heater,345,0.0529759154447503
2030,Montenegro,Electric heater,431,0.00044376785456907145
2030,Montenegro,Heat pump,0,0.11487469537207017
2030,Montenegro,Heat pump,21,0.2659977304575926
2030,Montenegro,Heat pump,32,0.0480429481103563
2030,Montenegro,Heat pump,77,0.3137078935977197
2030,Montenegro,Heat pump,100,0.0
2030,Montenegro,Heat pump,206,0.24944380288115794
2030,Montenegro,Heat pump,255,0.014477143724506293
2030,Montenegro,Heat pump,263,0.003683239758298351
2030,Montenegro,Heat pump,328,0.15914571081153273
2030,Montenegro,Heat pump,345,0.03493537855989669
2030,Montenegro,Heat pump,431,0.16345458618294684
2030,Netherlands,Boiler,0,0.001347725078442684
2030,Netherlands,Boiler,21,0.0005867806822240443
2030,Netherlands,Boiler,32,0.024199364439980633
2030,Netherlands,Boiler,77,0.003077460231096767
2030,Netherlands,Boiler,100,19.18796787394121
2030,Netherlands,Boiler,206,0.0
2030,Netherlands,Boiler,255,0.16330495803747533
2030,Netherlands,Boiler,263,2.1921758953862094
2030,Netherlands,Boiler,328,0.001486053263557811
2030,Netherlands,Boiler,345,1.3458349786045778
2030,Netherlands,Boiler,431,0.00045362115929677615
2030,Netherlands,CHP,0,0.2587942460702279
2030,Netherlands,CHP,21,0.21388003103936323
2030,Netherlands,CHP,32,0.04010481418398975
2030,Netherlands,CHP,77,0.09011216390881376
2030,Netherlands,CHP,100,0.2846817114928738
2030,Netherlands,CHP,206,0.015566756115379702
2030,Netherlands,CHP,255,0.0031499076393266376
2030,Netherlands,CHP,263,0.10905101451556676
2030,Netherlands,CHP,328,0.2110496992237753
2030,Netherlands,CHP,345,0.44797484248841796
2030,Netherlands,CHP,431,0.004870412350448971
2030,Netherlands,Electric heater,0,0.0003545789477742667
2030,Netherlands,Electric heater,21,1.094283336212394e-05
2030,Netherlands,Electric heater,32,0.10407821975817133
2030,Netherlands,Electric heater,77,0.0001811296427709479
2030,Netherlands,Electric heater,100,0.0
2030,Netherlands,Electric heater,206,0.0
2030,Netherlands,Electric heater,255,0.0
2030,Netherlands,Electric heater,263,0.0
2030,Netherlands,Electric heater,328,0.001380750327374898
2030,Netherlands,Electric heater,345,0.1092182727885416
2030,Netherlands,Electric heater,431,10.361317774957046
2030,Netherlands,Heat pump,0,6.953667251813379
2030,Netherlands,Heat pump,21,3.6657298777218763
2030,Netherlands,Heat pump,32,9.430352264534477
2030,Netherlands,Heat pump,77,7.843228866906081
2030,Netherlands,Heat pump,100,0.0
2030,Netherlands,Heat pump,206,5.321419841492264
2030,Netherlands,Heat pump,255,23.469453243540666
2030,Netherlands,Heat pump,263,13.165350564905168
2030,Netherlands,Heat pump,328,8.880329511693448
2030,Netherlands,Heat pump,345,4.3973163560096555
2030,Netherlands,Heat pump,431,0.027349174727850305
2030,North Macedonia,Boiler,0,0.001629767605332182
2030,North Macedonia,Boiler,21,0.0004720025735263055
2030,North Macedonia,Boiler,32,0.023349948992912588
2030,North Macedonia,Boiler,77,0.11529396268449019
2030,North Macedonia,Boiler,100,0.0446195232332187
2030,North Macedonia,Boiler,206,0.0
2030,North Macedonia,Boiler,255,0.013507086827358574
2030,North Macedonia,Boiler,263,0.2972242676245522
2030,North Macedonia,Boiler,328,0.0009028622075549129
2030,North Macedonia,Boiler,345,0.14771535201107677
2030,North Macedonia,Boiler,431,0.2709263779131722
2030,North Macedonia,CHP,0,0.004415372335597934
2030,North Macedonia,CHP,21,0.00014932393387005554
2030,North Macedonia,CHP,32,0.01358971433785212
2030,North Macedonia,CHP,77,0.019610524477563448
2030,North Macedonia,CHP,100,0.1379233474618168
2030,North Macedonia,CHP,206,0.0
2030,North Macedonia,CHP,255,0.0
2030,North Macedonia,CHP,263,0.0033042228694441914
2030,North Macedonia,CHP,328,0.0004934915698640475
2030,North Macedonia,CHP,345,0.1140980635285256
2030,North Macedonia,CHP,431,0.009165881792971254
2030,North Macedonia,Electric heater,0,0.00012936059349859678
2030,North Macedonia,Electric heater,21,0.00016677891091976951
2030,North Macedonia,Electric heater,32,0.014690509767213315
2030,North Macedonia,Electric heater,77,0.00019161583223904454
2030,North Macedonia,Electric heater,100,0.0
2030,North Macedonia,Electric heater,206,0.0
2030,North Macedonia,Electric heater,255,0.0
2030,North Macedonia,Electric heater,263,0.0
2030,North Macedonia,Electric heater,328,0.001353538194996405
2030,North Macedonia,Electric heater,345,0.027095566628153073
2030,North Macedonia,Electric heater,431,0.0016870248520022074
2030,North Macedonia,Heat pump,0,0.19455205665637545
2030,North Macedonia,Heat pump,21,0.592816808384674
2030,North Macedonia,Heat pump,32,0.48919440010654974
2030,North Macedonia,Heat pump,77,0.06802448602426633
2030,North Macedonia,Heat pump,100,0.0
2030,North Macedonia,Heat pump,206,0.38749800884346625
2030,North Macedonia,Heat pump,255,0.6443060377215192
2030,North Macedonia,Heat pump,263,0.008935517817672878
2030,North Macedonia,Heat pump,328,0.5190086671711225
2030,North Macedonia,Heat pump,345,0.01484503917168165
2030,North Macedonia,Heat pump,431,0.0002997007083616172
2030,Norway,Boiler,0,0.0045102102776216
2030,Norway,Boiler,21,0.0026770130681555825
2030,Norway,Boiler,32,0.3582606643779765
2030,Norway,Boiler,77,0.04633293750025585
2030,Norway,Boiler,100,2.7873966232987715
2030,Norway,Boiler,206,0.0
2030,Norway,Boiler,255,0.2902024493031984
2030,Norway,Boiler,263,0.8559976885950937
2030,Norway,Boiler,328,0.005593948346332857
2030,Norway,Boiler,345,0.7098054974410839
2030,Norway,Boiler,431,0.020412707438999488
2030,Norway,CHP,0,0.047849706083078924
2030,Norway,CHP,21,0.04059050724935958
2030,Norway,CHP,32,0.09314933127071987
2030,Norway,CHP,77,0.030564917862737434
2030,Norway,CHP,100,0.6510415776347277
2030,Norway,CHP,206,0.035323328223611096
2030,Norway,CHP,255,0.03580114559808771
2030,Norway,CHP,263,0.6935570533249421
2030,Norway,CHP,328,0.025194605129210543
2030,Norway,CHP,345,0.4992257031475099
2030,Norway,CHP,431,1.5469341666074339
2030,Norway,Electric heater,0,0.002460582694980583
2030,Norway,Electric heater,21,0.001221020203896194
2030,Norway,Electric heater,32,0.6775187293685927
2030,Norway,Electric heater,77,0.0019714610657082013
2030,Norway,Electric heater,100,0.0
2030,Norway,Electric heater,206,0.0
2030,Norway,Electric heater,255,0.0
2030,Norway,Electric heater,263,0.0
2030,Norway,Electric heater,328,0.008917882747489198
2030,Norway,Electric heater,345,0.8173870847277379
2030,Norway,Electric heater,431,1.0010276404848382
2030,Norway,Heat pump,0,5.417507263873215
2030,Norway,Heat pump,21,4.853418974784691
2030,Norway,Heat pump,32,3.4141422602830387
2030,Norway,Heat pump,77,2.1397166789793123
2030,Norway,Heat pump,100,0.0
2030,Norway,Heat pump,206,4.46749081499212
2030,Norway,Heat pump,255,2.8214034764263523
2030,Norway,Heat pump,263,1.8037207648179798
2030,Norway,Heat pump,328,5.218822963482373
2030,Norway,Heat pump,345,2.08171782271112
2030,Norway,Heat pump,431,1.1052678455844718
2030,Poland,Boiler,0,0.005388776647477853
2030,Poland,Boiler,21,0.004458906187914636
2030,Poland,Boiler,32,0.5256549525649054
2030,Poland,Boiler,77,3.765233484828998
2030,Poland,Boiler,100,17.23556371726587
2030,Poland,Boiler,206,0.0
2030,Poland,Boiler,255,0.7162778264968384
2030,Poland,Boiler,263,0.48757956573700995
2030,Poland,Boiler,328,0.008435131601804634
2030,Poland,Boiler,345,10.17543593824335
2030,Poland,Boiler,431,1.5116975242788553
2030,Poland,CHP,0,0.13603682269064116
2030,Poland,CHP,21,0.0357471095890654
2030,Poland,CHP,32,0.10574783931664121
2030,Poland,CHP,77,0.7312555334154185
2030,Poland,CHP,100,0.7299093539110114
2030,Poland,CHP,206,0.02725174357721377
2030,Poland,CHP,255,0.014376839673909346
2030,Poland,CHP,263,16.664742629148297
2030,Poland,CHP,328,0.07494676040817547
2030,Poland,CHP,345,4.232015596955579
2030,Poland,CHP,431,6.314508534769727
2030,Poland,Electric heater,0,0.0012009995777808662
2030,Poland,Electric heater,21,0.0006925696001260618
2030,Poland,Electric heater,32,0.5394140428212785
2030,Poland,Electric heater,77,0.0009968075004911682
2030,Poland,Electric heater,100,0.0
2030,Poland,Electric heater,206,0.0
2030,Poland,Electric heater,255,0.0
2030,Poland,Electric heater,263,0.0
2030,Poland,Electric heater,328,0.003505372239396803
2030,Poland,Electric heater,345,0.3333968325771017
2030,Poland,Electric heater,431,3.7104551959301353
2030,Poland,Heat pump,0,40.73427879939131
2030,Poland,Heat pump,21,24.047119934872878
2030,Poland,Heat pump,32,22.9795854024193
2030,Poland,Heat pump,77,11.026007696862653
2030,Poland,Heat pump,100,0.0
2030,Poland,Heat pump,206,13.447864786870205
2030,Poland,Heat pump,255,12.087588758199542
2030,Poland,Heat pump,263,8.482639524146032
2030,Poland,Heat pump,328,19.54109043791498
2030,Poland,Heat pump,345,2.0158730493664327
2030,Poland,Heat pump,431,0.1697948375268576
2030,Portugal,Boiler,0,0.0022616367460865107
2030,Portugal,Boiler,21,0.00011372539246892989
2030,Portugal,Boiler,32,0.08228746802779985
2030,Portugal,Boiler,77,0.0007640374747188732
2030,Portugal,Boiler,100,1.3986505302269694
2030,Portugal,Boiler,206,0.0
2030,Portugal,Boiler,255,0.07747960846814783
2030,Portugal,Boiler,263,0.00011519837888036244
2030,Portugal,Boiler,328,0.0032136309211740904
2030,Portugal,Boiler,345,0.27965692890983407
2030,Portugal,Boiler,431,0.24762472297064875
2030,Portugal,CHP,0,0.027818270493750772
2030,Portugal,CHP,21,0.005781441802278878
2030,Portugal,CHP,32,0.043776315412209714
2030,Portugal,CHP,77,0.026586582751945628
2030,Portugal,CHP,100,0.5433387123285879
2030,Portugal,CHP,206,0.027351909103741193
2030,Portugal,CHP,255,0.0019596978171589384
2030,Portugal,CHP,263,0.025881597923960324
2030,Portugal,CHP,328,0.006473484895032076
2030,Portugal,CHP,345,0.23415319352206038
2030,Portugal,CHP,431,0.07900328981258899
2030,Portugal,Electric heater,0,0.0005410086122428291
